"","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Drought","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Mock","Mock","Mock","Other","Other","Other","Other","Xanthomonas","Xanthomonas","Xanthomonas"
"M440.855T1728.569"," 3209.732"," 5107.306","19785.102","16020.077","18414.176"," 1732.329","17785.434"," 9583.417","11959.603"," 1430.388"," 7151.201"," 8415.461","12875.643","15852.527","24676.537","14900.000","17620.435","21456.420"
"M429.504T310.912"," 7635.915"," 8646.310","    0.000","10255.482","12494.812"," 6889.555","10006.075","10323.915"," 7223.237"," 8160.305"," 9627.693","  364.585"," 7587.739"," 8164.298"," 9687.358","    0.000"," 8938.033","11289.874"
"M439.009T107.459"," 7329.187","10107.821"," 1637.735"," 7727.979"," 9953.907","10139.303"," 9533.388"," 7692.734"," 7709.797"," 8324.749"," 9171.153"," 1101.412"," 6717.796"," 7970.302"," 8177.874","  634.000"," 9010.011","10835.028"
"M847.188T757.14"," 749.5215","1324.6224","   0.0000","3742.6538","4684.3332","1579.3952","3209.9626","5826.3076","2262.8479","2880.2411","3925.8325","   0.0000","2808.6613","1954.1865","   0.0000","   0.0000","2683.1702","2157.6145"
"M402.053T876.272","2199.9429","2180.7500","   0.0000","5405.3766","1341.9420","1537.7598","2333.2165","3799.3056"," 495.8184"," 377.8076"," 501.4473","   0.0000","2975.4070"," 717.3607","6066.4312"," 215.0000"," 155.9042","   0.0000"
"M753.298T903.043"," 4928.686"," 4625.873","    0.000"," 7583.311"," 8820.766"," 7377.194"," 6054.807"," 9154.750"," 4355.359"," 2691.013"," 7437.113","    0.000"," 5651.385"," 5385.989"," 5248.190","    0.000"," 6016.045","11527.823"
"M591.2T844.598"," 4549.301"," 5670.619","    0.000"," 4544.601"," 3913.568"," 5221.069"," 7592.620"," 8470.966"," 3583.232"," 5145.989","10396.539","    0.000"," 5767.139"," 6659.154"," 7420.096","    0.000"," 6991.562"," 9066.278"
"M475.366T1425.395","5904.316","6144.205","   0.000","9802.936","5517.740","9032.751","7186.411","4957.854","2962.100","3854.808","4253.127","   0.000","4818.906","5584.632","5759.277","   0.000","6520.609","5603.164"
"M485.063T759.194","15221.60","13590.71","    0.00","35906.36","17412.98"," 9563.19","21286.13","26758.34","17140.58","15341.80","29462.40","    0.00","18656.08","13438.29","16882.30","    0.00","21018.62","28946.44"
"M1044.425T908.907","10881.657","10576.944","    0.000"," 4932.559","11163.738","12366.178","10292.912","10352.410"," 7089.805"," 2247.422"," 5607.450","    0.000","11865.539","10136.414","10804.834","    0.000","10943.383","16870.389"
"M1331.507T909.803"," 9184.3599"," 8247.0668","  495.6456","11890.3455"," 8273.9861","10919.6796","10239.1755","12383.8662"," 9343.6587","10276.4163","11122.6037"," 1388.7181","10684.0958"," 7954.9225"," 9373.0265","  328.0000"," 6152.4265"," 6728.9701"
"M507.209T930.4"," 95772.64","176288.48","     0.00","317478.83","118609.83"," 60116.47","124671.35","166020.79"," 93455.64"," 39366.26","117174.08","     0.00"," 70767.15"," 87618.94","125712.44","   327.00","209227.99","197782.38"
"M238.892T97.993"," 6296.5725"," 5480.5400","  466.2258"," 7896.9067"," 5481.7351"," 7106.4609"," 6333.4806","12044.4600"," 4898.2155"," 4179.2160"," 6898.0461","  600.8451"," 5581.7428"," 5961.2055"," 6090.0811","  404.0000"," 3955.9488"," 5486.3440"
"M1143.426T942.716","12999.400"," 8773.035","    0.000","14672.486","15427.998","13086.359","19308.470","16369.707"," 7937.815"," 2085.781","14676.166","    0.000","13679.040","19276.392","11826.646","    0.000","17962.134","20469.282"
"M387.02T108.554","13027.6109","16314.9256","  493.0141","16830.1560","10067.2815"," 8755.8902","11803.4033","17696.6690","10753.2771"," 9806.6243","16766.0377","  179.8743"," 8129.4270","12172.5561","10621.0884","  401.0000","15634.5134"," 9358.5873"
"M711.218T782.65","6477.3304","2965.5381","   0.0000","5031.2805","2542.0854","4016.0692","7219.9143","6972.4230","1954.2119","1444.5781","3535.1075"," 348.6075","1513.0774","5201.9741","3411.7803","   0.0000","1828.6014","3165.5366"
"M890.319T900.562"," 6025.574"," 5435.711","    0.000"," 8111.538"," 9339.993"," 6131.087","11488.738"," 4467.712"," 5784.716"," 2283.063"," 6684.451","    0.000"," 6196.002"," 5549.424"," 6387.525","    0.000"," 6878.231"," 5720.608"
"M431.156T735.48","11894.3357"," 2341.4174","  241.4733","11713.5810"," 9182.0983"," 4658.6235"," 7192.7100","13169.1560"," 8341.7098"," 5482.2804"," 8875.0688","    0.0000"," 5351.5639"," 8151.4364"," 6530.5463","    0.0000"," 5801.9407"," 6477.3888"
"M688.854T66.858"," 2498.3559"," 2868.0679","  737.1035"," 3744.5926"," 3659.3910","10568.0362","18475.0028","28268.1187"," 5098.7250"," 2834.8750"," 8092.9450"," 3908.4414"," 4413.3790"," 4302.8064"," 4119.3977","  286.0000","  693.0074"," 7497.6690"
"M443.058T752.856","31655.22","15295.23","    0.00","41721.89","19981.41","25697.76","28101.23","23822.79","29874.76","20518.66","24004.58","    0.00","22120.13","36161.36","34140.65","  219.00","31600.85","37006.34"
"M1129.441T885.407"," 4606.674"," 3782.547","    0.000","10260.225"," 5156.519"," 4702.948"," 7945.559"," 6788.496"," 3873.241"," 4012.147"," 5468.728","    0.000"," 6739.077"," 6348.832"," 5717.870","  236.000"," 4992.032"," 8705.657"
"M964.359T921.966","1969.7544","2482.9743","   0.0000","1977.5955","2177.9176","2460.5626","5428.7631","3562.9501"," 486.0406","   0.0000","1670.7361","   0.0000","1728.1252","1785.3770","2059.6410","   0.0000","2316.9529"," 704.4508"
"M1613.665T937.741"," 3830.4274"," 3293.7500","  457.5597","15769.3774"," 6108.6445","11201.3222","18129.1129"," 7821.9562","  772.0402","  788.8863"," 4796.1657","  375.7582"," 9020.1224"," 6720.3575"," 1771.9713","  214.0000"," 3589.0100"," 2927.6295"
"M671.034T89.795","10810.011","12762.343","    0.000"," 8343.806"," 7423.038"," 7407.279"," 7985.746","13522.319","11344.996"," 8011.192"," 8066.954"," 2330.562"," 6672.911"," 8193.327","10267.810","    0.000","15606.005","11409.961"
"M420.999T106.905"," 5707.079"," 3970.325","    0.000"," 4632.052"," 6172.810","14698.473"," 7056.465"," 5516.175"," 7257.155"," 6421.978","10777.403","    0.000"," 6090.711"," 6120.838","10353.376","    0.000","19675.250","20560.222"
"M708.241T861.396"," 3444.0578"," 5311.0047","  238.9543","12194.4701"," 7856.6895"," 9374.2932","13222.9266"," 7421.8083"," 6403.9434"," 2860.0434"," 4972.5498","  185.8961"," 2507.0153"," 3199.6796"," 4027.4525","    0.0000"," 7282.3750"," 6448.2313"
"M1136.99T908.053","6487.865","3917.741","   0.000","3446.163","4920.481","4908.379","4121.202","7498.124","4924.859","5111.158","5924.799","   0.000","5016.295","4212.519","3739.492","   0.000","2140.172","1888.686"
"M851.276T990.376"," 4672.1894"," 3788.4956","    0.0000","10712.9223"," 3953.0301"," 3550.3968"," 8895.7710"," 7138.9435"," 4503.3985","  865.9937"," 2516.2454","    0.0000"," 5603.5461"," 8230.7303"," 9268.9563","    0.0000"," 5461.4977"," 5875.5605"
"M614.901T67.494"," 2287.5983"," 1740.2487","    0.0000"," 2084.1048","11125.3276","44967.1810","47495.9695","78220.2539","21114.7725"," 2938.8277","40488.1578"," 4854.8565"," 5492.2050"," 4072.3389"," 5126.8591","  305.0000","  755.6286","18969.4742"
"M537.08T758.19"," 4856.2615"," 7732.3179","    0.0000","13219.4908"," 9409.0024"," 5226.1987","12368.3413","10115.4729"," 7775.0753"," 6259.4526","12305.5400","  354.2032"," 7627.0087"," 3846.4118","11176.0178","    0.0000"," 9077.0807"," 9780.3467"
"M569.775T895.343"," 43102.2760"," 47374.9380","  1704.8490","151128.0570","108704.0700","143545.7940","105630.1035"," 99740.7448"," 80186.1148","127480.3200","133980.6062","   665.8705"," 87339.5452"," 88422.7514"," 97652.1545","   498.0000"," 39942.1505"," 53151.7610"
"M591.465T1235.608","1663.1378","2953.5107","   0.0000","2334.3892","   0.0000","   0.0000","   0.0000"," 324.1325"," 620.4267","2442.4429"," 793.9833","   0.0000"," 724.0700","1410.1077","1734.1150"," 231.0000","1158.9233"," 335.9935"
"M645.252T899.393","11144.6852"," 8988.3360"," 1203.0275","37554.0454","15564.7360"," 8782.5214","24843.9500","23065.7181"," 9941.7456"," 6877.8748","11653.0977","  707.7135"," 7955.8526","13921.7616","15044.8602","    0.0000","14735.3426","20822.6868"
"M397.074T474.916"," 5775.7940","11276.9349","    0.0000","19100.7745","16552.3806","10828.8458","15920.8095","20123.4518","14547.7536","12034.4845","17866.7227","  179.6567","15269.7916","13736.0344","14223.4122","    0.0000","11865.0523","15788.0330"
"M848.315T857.496","3500.0683","3350.8708","   0.0000","8765.1055","6965.7601","5217.9481","8555.6742","8554.1671","2575.8824"," 688.3868","7537.8808","   0.0000","5345.0809","6544.9862","6210.9557","   0.0000","7139.3980","6500.0787"
"M781.183T974.609"," 3517.6323"," 4075.5355","    0.0000"," 9314.2745"," 6177.5141","16472.3168","13195.9464","10422.8762"," 4704.6484"," 3836.3437"," 5133.8555","  145.0376"," 5961.4129"," 6299.7996"," 4908.1931","    0.0000"," 2154.1515"," 1802.6575"
"M1130.437T924.326","3590.5470","2911.9004","   0.0000","4155.5879","2934.6427","5010.7095","4802.5201","4326.0230","2337.1577"," 558.0531","2157.5166","   0.0000","3105.3065","5015.3763","4274.3165","   0.0000","3135.3772","3739.9517"
"M693.278T872.306","22066.8024"," 9998.7912","  303.0215","35900.5884","14833.6447","12508.6354","17012.5623","13835.0295","11056.3830"," 7072.0481","15247.8888","  291.6790","17153.7787","13179.5337","13866.3025","  469.0000","23158.0691","12955.2715"
"M432.997T107.064","20591.3097","17715.8263","    0.0000","26371.4344","24489.1950","23594.7315","16649.1889","17411.3020","15039.4733","16915.2024","25665.5104","  177.5303","18723.6280","19311.9984","25087.6560","    0.0000","25489.8262","32899.8855"
"M545.298T995.647"," 8723.126"," 6870.964","    0.000","10476.160"," 8407.900"," 5568.833"," 5212.257"," 6067.140"," 7580.220"," 5929.461"," 6180.807","    0.000"," 6491.223"," 7692.834"," 7991.265","    0.000","10555.919"," 8856.852"
"M425.046T798.077"," 3716.1284"," 1580.9505","  817.4517"," 7130.0495"," 7379.8009"," 7613.5911"," 2855.7642","11970.6412"," 2783.3259"," 5514.0730"," 3356.4344"," 1068.1050"," 6657.6152"," 4195.2378"," 2089.4575","  553.0000"," 1802.5765"," 2719.3313"
"M366.994T111.318"," 8227.5376"," 4494.9430","    0.0000","11492.8329"," 5525.0590"," 6793.0453"," 6103.7031"," 9145.0988"," 5648.5619"," 6033.6046"," 6928.2054","  551.4453"," 5713.4206"," 6207.2658"," 7111.4901","  171.0000"," 4498.9234"," 5007.7570"
"M1192.04T901.764","10967.874"," 3033.369","    0.000"," 8968.224"," 7015.810"," 7217.199","11470.831","38952.150","10812.230","15902.139","20206.666","    0.000","14594.315","13534.869","11960.799","    0.000"," 1542.685"," 2453.735"
"M1014.782T1351.411"," 4661.8166"," 7129.3488","  196.7139"," 6629.0307","10221.8892"," 3931.1700"," 7343.0675"," 9925.0080"," 8399.0889"," 7368.4383"," 8153.3814","  247.0781"," 7882.4951"," 8071.3751","10018.1761","  565.0000","14333.9941"," 9491.0506"
"M375.129T729.569","25737.5305"," 7475.1740","  242.7081","18944.6200","16328.0509","11693.3427","16560.5520","22394.4297","15113.9962","21416.4000","19200.7013","  882.6938","12191.9154","16409.5753","15025.8760","    0.0000","13114.6500"," 2991.2695"
"M503.126T874.193","1305.5863"," 740.7284","   0.0000","4539.5199","1203.0203","1511.5437","1101.2319","1483.5428"," 756.7944","1120.9192","1135.5093","   0.0000","2799.4319","2366.1095","2587.9497","   0.0000","1147.6144","1647.2692"
"M901.161T984.095","10248.2794"," 7242.9050","    0.0000","23214.2769","16832.5775","13405.7730"," 8489.5378"," 8803.2060"," 3459.8013","14106.9255"," 8355.8460","  584.0128"," 7086.4134","11995.0780","10095.9732","  344.0000"," 6938.5672"," 7440.2586"
"M772.366T884.107","4910.3628","4274.6823"," 262.7635","6762.2098","2554.9586","2499.1721","3845.6762","4957.4696","4519.3106","4992.8521","6800.0826"," 405.2468","5030.2162","5314.4701","4624.0670","   0.0000","3636.9400","2312.6801"
"M596.277T932.512","4972.1544","2562.5626","   0.0000","6973.2083","3216.3478"," 582.7827","1982.4061","3721.7146","3619.8813","1896.2123","3430.7003","   0.0000","2925.9318","1164.9964","4116.8203","   0.0000","2509.5374","1291.0373"
"M609.959T835.516","33422.7740","14394.8905","  611.9208","13118.8798","56576.5824","28291.8520","26879.5214","41700.7873","31413.5960"," 4864.5312","25324.1439","  241.6994","11820.3202","41728.4516","29304.1681","    0.0000","10648.1568","36320.1465"
"M516.992T825.04","1718.6701","1168.6666","   0.0000","2270.3694"," 466.0195","   0.0000","2012.1067","1822.4552","   0.0000","   0.0000","   0.0000"," 193.1339"," 237.8789","3905.1844","1625.3713","   0.0000","   0.0000"," 201.4750"
"M447.151T677.76","28213.9040","13782.9712"," 1050.3386","36209.1425","31718.8253","17379.1683","32943.4130","37970.9290","20175.5700","21001.1062","27753.1272","  721.8178","20898.1787","20327.5769","28334.9519","  272.0000","30881.9339","15444.7209"
"M1162.522T896.44","16400.2094","19897.0474","    0.0000","23158.3099","38853.6572","27827.2346","39286.6185","34363.8985","33148.9453","38018.2639","40443.8700","  323.8974","26210.0632","34466.8234","35420.1883","    0.0000","15616.0620","19143.0378"
"M345.577T605.404","5825.750","1963.257","   0.000","3809.747","3634.388","2101.070","4067.417","3333.665","4419.088","4018.891","4237.677","   0.000","4556.851","3417.202","2793.973","   0.000","2635.710","1779.353"
"M379.565T877.71","2883.2939","1241.5365","   0.0000","5949.3836","1686.4784","2172.8358","2225.8619"," 211.8414"," 384.7609","   0.0000"," 183.0590","   0.0000","3209.2668","2204.3331","5694.2368","   0.0000","   0.0000","   0.0000"
"M1032.753T1226.13","10327.172","14650.745","    0.000","10108.107","13622.990"," 3340.261"," 6709.113","12766.001","10223.431"," 9111.802"," 6477.121","    0.000","10090.465","10578.632"," 9386.860","  326.000"," 7204.169"," 8459.655"
"M477.061T615.621"," 7434.9788","  612.9226","    0.0000","14821.0640"," 1597.8121"," 2270.0665"," 5803.5953"," 3462.5407"," 1155.3111","  895.3937","  556.9193","    0.0000"," 6668.7790"," 5188.3752"," 5608.3532","  166.0000"," 1801.7477"," 1766.4611"
"M433.038T831.69","20138.7650"," 6278.8930","    0.0000","13224.4457"," 4458.9365"," 1986.2717","10971.1245","14960.6127"," 1759.9933","    0.0000"," 1152.6232","    0.0000"," 9276.6932","22838.4703","27580.9520","    0.0000","  869.2147"," 2979.4434"
"M349.056T728.324"," 3619.2862"," 2180.9444","    0.0000","11616.6551"," 3303.1836"," 2710.4902"," 2643.1130"," 4459.7406"," 1564.6837"," 1593.0374"," 3255.9824","  184.3293"," 7868.8508"," 6885.5558"," 8098.8659","    0.0000"," 1295.5832"," 2792.4862"
"M391.065T766.545","25522.3145","16608.8512","  265.3084","32470.9769","19853.3740","18786.0834","19190.6638","28878.9700","32195.0774","26787.2033","35264.9865","  205.4016","31850.1396","30469.6276","28395.8316","    0.0000","26662.2522","24736.1442"
"M861.166T878.352","1599.019","1591.491","   0.000","4083.897","4317.762","5071.607","7559.698","6545.201","3207.500","3041.308","7743.745","   0.000","3043.584","1944.681","2956.533","   0.000","6495.229","7522.221"
"M531.009T876.272","2707.9056","2669.1471","   0.0000","5329.2134","2242.0899","2309.7312","2615.0259","5444.7276"," 439.3253","   0.0000"," 288.6081"," 218.1846","3757.0647","1060.3553","2797.8354"," 264.0000","   0.0000","   0.0000"
"M723.112T851.461"," 7044.948"," 2709.418","    0.000"," 7931.021"," 8064.180"," 8898.347"," 5731.688","13580.509"," 5098.963"," 5278.125"," 6771.615","    0.000"," 4435.177"," 5802.605","10476.103","    0.000"," 2186.376"," 5406.546"
"M409.045T138.763","14192.463","11023.767","  480.543","17941.388","20182.961","11256.513","13301.092","15847.348","13042.721","10151.262","15700.082"," 1260.011","14853.840","11951.147","14003.365","  551.000","11386.423","12469.277"
"M395.189T761.387","11049.8907","11593.4451","    0.0000","13299.3002","13086.8784","12524.0498","11436.9956","18190.1720"," 6830.8500"," 7730.9709","14130.5377","  312.3611","11042.9744","13830.5969"," 8739.7013","    0.0000","14414.8200","15731.9307"
"M306.936T1813.234","31958.36","45986.34","77365.78","66201.05","53407.07","32321.79","48507.27","48624.41","45953.57","47984.72","42964.75","53328.47","45454.73","56877.04","60784.01","49600.00","54738.49","68642.33"
"M559.728T1193.65","22234.63","19142.38","    0.00","15479.15","23970.96","28467.89","31703.92","56425.44","45352.89","12364.34","27039.04","    0.00","26157.37","15754.03","13401.09","    0.00","31380.17","14040.44"
"M335.137T198.47","7047.990","5321.507","   0.000","9734.803","7542.233","6457.401","7842.017","7989.880","5225.056","3877.713","7641.507","   0.000","5839.486","5304.741","5875.328","   0.000","7175.855","6590.029"
"M661.226T856.483"," 5040.251"," 5395.283","    0.000","14151.481","13933.965","13557.171"," 9933.760","13148.058","13672.041"," 2936.271","10316.562","    0.000","13493.921"," 8540.421"," 8911.178","    0.000","14348.439","10537.129"
"M593.709T851.665"," 6997.071"," 1403.595","    0.000"," 7891.713"," 8553.050","10811.885"," 6158.754","12429.771","10349.300"," 8280.639"," 5843.505","    0.000"," 4072.667"," 8275.554"," 9589.994","    0.000"," 2585.095"," 6170.120"
"M727.414T1292.189","4616.546","4826.821","   0.000","6724.504","3957.571","3665.023","4190.793","5903.570","4074.345","5764.446","5630.934","   0.000","4674.532","4479.735","5846.131","   0.000","6414.551","3352.052"
"M465.141T849.089","18574.907","12207.407","    0.000","11165.556","14544.279","11901.330","10833.212","22850.345","15226.854"," 6330.998","19675.313","    0.000"," 9918.383","10168.040","10325.440","    0.000","17351.127","22679.247"
"M676.835T65.732"," 3918.5286"," 3296.2415","  449.4019"," 5392.1909"," 7415.5273"," 1385.5223","13801.9840","10365.5443"," 3865.8169"," 3838.9386"," 6300.7354"," 3728.8030"," 5754.8290"," 6262.7193"," 5539.9886","  553.0000"," 7081.3605"," 3853.3559"
"M351.13T801.057","13731.577","11322.350","    0.000","20073.747","13285.294","13829.712","15982.810","23457.231","14142.915"," 8966.699","16825.919","    0.000","11367.421","13705.744","14227.034","    0.000","21496.868","14887.408"
"M361.323T326.759"," 4416.793"," 6036.453","    0.000"," 3918.945"," 4210.913"," 6163.163"," 7806.561"," 4663.096"," 3595.118"," 1353.720"," 2932.680","    0.000","10361.809"," 4042.462","11848.729","    0.000"," 7527.774"," 5613.977"
"M661.142T919.275","1711.5027","5550.7365","   0.0000","6514.7246","2351.2999","3679.9694","3835.3187","1946.5421"," 714.6972"," 487.6955","1577.4056","   0.0000","5161.1639","4008.0871","2468.8972","   0.0000","1096.1082","2849.8511"
"M445.135T747.805"," 2839.6617"," 5693.2666","  237.6182"," 5141.4438"," 6061.5910"," 5785.3289"," 5815.7430"," 7731.8133"," 6000.7931"," 3827.3953"," 4987.4536","    0.0000"," 6148.5882"," 3010.7246"," 3531.4791","    0.0000"," 4606.6007","11523.7575"
"M271.07T418.897","55080.802"," 9947.020","    0.000","83073.394"," 3642.769"," 8083.114"," 6057.350"," 2610.385"," 1171.713"," 5687.557"," 2249.014","    0.000","29303.225","32211.900","14290.992","    0.000"," 5350.467"," 3391.006"
"M409.075T617.585","28200.1141"," 7371.9442","  307.3494","65350.6004"," 7319.3823","13933.6612","22789.7089","11389.9049"," 3919.5044"," 5463.7785"," 5359.9862","  565.6797","22585.7617","24357.9868","24327.2970","  149.0000","10532.0415"," 8180.7124"
"M402.187T763.436"," 4207.9451"," 3889.2491","    0.0000"," 4379.4156"," 4695.1112"," 5631.3098"," 9226.2183","13033.6840"," 5254.3154"," 3288.5812"," 9265.8494","  270.4984"," 6679.7620"," 5737.5784"," 2821.7625","    0.0000"," 8461.6632"," 9406.2798"
"M426.882T91.046","17171.077","17362.158"," 8221.780","20277.321","15093.173"," 9567.146","17572.529","15539.822","16045.977","16329.818","19192.079"," 7140.762","18722.090","18353.482","15219.980"," 7150.000","19609.747","14612.138"
"M771.811T66.858"," 1580.6821"," 1138.6014","    0.0000"," 3663.0407"," 4235.0255","11828.2152","15975.4724","22400.0747"," 4480.8286"," 2962.6501","18597.0208","  488.9700"," 3419.5514"," 2949.0894"," 3094.0259","    0.0000","  968.5405"," 6340.9654"
"M545.846T78.22","13643.720","14413.038"," 4411.210","19184.304","12499.470"," 9040.004"," 9686.138"," 9333.335"," 8028.469","14316.113","14735.351"," 6277.948","13434.018","15559.419","15883.958"," 2960.000","16647.949","16162.009"
"M969.698T320.725","8021.545","2814.724"," 179.886","6968.795","2049.027","2145.596","1347.307","2634.002","3633.535","   0.000","   0.000","   0.000","4618.553","6599.601","3803.451","   0.000","4069.420","3455.853"
"M365.528T823.98","2667.7279","1679.8839","   0.0000","2851.2719","1041.3317"," 756.4907","2236.2684","2756.1718"," 162.8641","   0.0000"," 153.7707","   0.0000","1624.7186","6322.2358","2280.2813","   0.0000"," 314.2594"," 209.9046"
"M320.919T92.078","12939.504","16273.273"," 1331.301"," 6385.693","11763.994"," 9528.742"," 9464.020"," 6562.969"," 4500.505"," 5297.768"," 5684.459"," 1251.455","10755.194"," 8976.917"," 5370.443"," 1180.000"," 7499.465"," 7192.793"
"M937.388T970.431","3884.956","6339.217","   0.000","8183.018","6883.465","6827.849","6266.042","9104.079","5520.324","2592.617","6573.360","   0.000","6724.146","6253.182","7338.716","   0.000","7160.500","4932.460"
"M299.07T414.239","9630.9502","2342.9630"," 186.1531","7510.0444"," 944.1156"," 644.3930"," 766.6045"," 227.4167","   0.0000"," 500.3385"," 366.6733"," 199.7093","5102.0164","4286.4148","6498.7221","   0.0000","1553.8372"," 151.2400"
"M942.309T937.647"," 6012.188"," 5252.616","    0.000","13067.166"," 7200.414","11160.979","16542.976"," 6839.012"," 3203.787"," 1191.425"," 7464.788","    0.000"," 7657.301","10458.664"," 9368.145","    0.000"," 7524.471"," 5705.914"
"M408.906T66.13"," 7063.456"," 5734.063"," 5062.039","10309.489"," 6814.634"," 2433.717"," 7038.197"," 8704.123"," 7394.017","11277.054"," 9239.295"," 4141.204"," 7597.106"," 7327.711"," 5507.213"," 3830.000"," 6576.524"," 9542.977"
"M333.191T983.058"," 4751.381"," 7669.756","    0.000"," 5837.448"," 8673.403"," 5904.086"," 4861.373"," 6966.481"," 1697.317"," 7810.482"," 8596.682","    0.000"," 6065.938"," 5982.899"," 2925.938","    0.000","18770.334","12528.175"
"M365.136T768.138"," 7115.998"," 5668.752","    0.000","21279.177"," 6020.352"," 3178.704"," 7925.101"," 5869.453"," 1743.605"," 2700.950"," 3110.780","    0.000"," 2968.510"," 2271.782"," 5743.220","    0.000"," 2702.247"," 1946.512"
"M771.203T760.252","1342.805","5041.207","   0.000","4531.823","6078.447","5580.886","5134.637","5797.695","5304.407","4393.070","5894.864","   0.000","3725.078","2689.168","   0.000","   0.000","3633.598","7273.883"
"M461.152T871.999","12122.7392"," 6715.0708","    0.0000","24700.4370","17968.9666","10007.4960","23102.6780","15304.7412","11638.1637"," 9521.0617","15250.3821","  361.2997"," 6319.6589"," 9739.9530","11573.2146","  516.0000","18111.6499","12010.6743"
"M481.183T807.444","10339.070","17052.360","    0.000","18791.927","13701.337","18534.220","24959.811","21946.672","10240.192"," 6264.688","20195.348","    0.000","11739.136","11255.162","13949.252","    0.000","15441.740","18750.449"
"M405.177T839.252"," 9989.995"," 5703.910","    0.000","20004.830"," 4579.582"," 4577.568"," 7032.597"," 7133.045"," 3443.659"," 4893.301"," 6488.295","    0.000"," 6287.327"," 8146.855"," 6991.158","    0.000"," 6534.255"," 5647.878"
"M1204.491T868.846"," 9309.0331"," 5490.6815","  535.8945","15709.6019"," 7919.3064"," 3659.3003"," 4781.4208","12131.1512"," 6883.3531"," 6767.0337","13770.4293","    0.0000","10763.6680","10191.1536","11101.9170","    0.0000","16983.7749","12477.3905"
"M333.041T419.397","16656.9480"," 3727.7713","    0.0000","28406.5560","  735.1169"," 2150.9756"," 2110.6156","  626.3698","  357.4377"," 1130.2103","  584.7065","  310.4586","10980.5862","10474.3029"," 5840.8320","    0.0000"," 3174.9127"," 1262.5178"
"M726.284T1051.577","3501.8020","1391.7140","   0.0000","5195.6384"," 829.0753","   0.0000","1086.0309","   0.0000","   0.0000"," 395.3510","   0.0000"," 600.5984","   0.0000","1889.4713","1451.8564","   0.0000","3117.6425","1769.9780"
"M367.103T818.837"," 7111.439"," 5338.458","    0.000"," 5765.096","11328.777","10458.309"," 8729.702","12137.917"," 9266.481"," 4039.260"," 5896.675","    0.000"," 7060.788","10043.458"," 8811.600","    0.000","16774.554","16117.958"
