"","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Control","Control","Control","Drought","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Other","Other","Other","Other","Xanthomonas","Xanthomonas","Xanthomonas"
"M708.241T861.396"," 6403.9434"," 2860.0434"," 4972.5498"," 3444.0578"," 5311.0047","  238.9543","12194.4701"," 7856.6895"," 9374.2932","13222.9266"," 7421.8083","  185.8961"," 2507.0153"," 3199.6796"," 4027.4525","    0.0000"," 7282.3750"," 6448.2313"
"M1136.99T908.053","4924.859","5111.158","5924.799","6487.865","3917.741","   0.000","3446.163","4920.481","4908.379","4121.202","7498.124","   0.000","5016.295","4212.519","3739.492","   0.000","2140.172","1888.686"
"M851.276T990.376"," 4503.3985","  865.9937"," 2516.2454"," 4672.1894"," 3788.4956","    0.0000","10712.9223"," 3953.0301"," 3550.3968"," 8895.7710"," 7138.9435","    0.0000"," 5603.5461"," 8230.7303"," 9268.9563","    0.0000"," 5461.4977"," 5875.5605"
"M537.08T758.19"," 7775.0753"," 6259.4526","12305.5400"," 4856.2615"," 7732.3179","    0.0000","13219.4908"," 9409.0024"," 5226.1987","12368.3413","10115.4729","  354.2032"," 7627.0087"," 3846.4118","11176.0178","    0.0000"," 9077.0807"," 9780.3467"
"M569.775T895.343"," 80186.1148","127480.3200","133980.6062"," 43102.2760"," 47374.9380","  1704.8490","151128.0570","108704.0700","143545.7940","105630.1035"," 99740.7448","   665.8705"," 87339.5452"," 88422.7514"," 97652.1545","   498.0000"," 39942.1505"," 53151.7610"
"M591.465T1235.608"," 620.4267","2442.4429"," 793.9833","1663.1378","2953.5107","   0.0000","2334.3892","   0.0000","   0.0000","   0.0000"," 324.1325","   0.0000"," 724.0700","1410.1077","1734.1150"," 231.0000","1158.9233"," 335.9935"
"M645.252T899.393"," 9941.7456"," 6877.8748","11653.0977","11144.6852"," 8988.3360"," 1203.0275","37554.0454","15564.7360"," 8782.5214","24843.9500","23065.7181","  707.7135"," 7955.8526","13921.7616","15044.8602","    0.0000","14735.3426","20822.6868"
"M397.074T474.916","14547.7536","12034.4845","17866.7227"," 5775.7940","11276.9349","    0.0000","19100.7745","16552.3806","10828.8458","15920.8095","20123.4518","  179.6567","15269.7916","13736.0344","14223.4122","    0.0000","11865.0523","15788.0330"
"M848.315T857.496","2575.8824"," 688.3868","7537.8808","3500.0683","3350.8708","   0.0000","8765.1055","6965.7601","5217.9481","8555.6742","8554.1671","   0.0000","5345.0809","6544.9862","6210.9557","   0.0000","7139.3980","6500.0787"
"M1397.968T984.092","  885.0819","13888.0230"," 5292.0773"," 8906.6673"," 3950.9334","  374.8965","15740.6120"," 8397.9187","15328.9622"," 8855.3932","12679.4889"," 1587.1745"," 4020.4041"," 5928.7364"," 8475.2489"," 1320.0000"," 4305.0784"," 3929.1492"
"M781.183T974.609"," 4704.6484"," 3836.3437"," 5133.8555"," 3517.6323"," 4075.5355","    0.0000"," 9314.2745"," 6177.5141","16472.3168","13195.9464","10422.8762","  145.0376"," 5961.4129"," 6299.7996"," 4908.1931","    0.0000"," 2154.1515"," 1802.6575"
"M1130.437T924.326","2337.1577"," 558.0531","2157.5166","3590.5470","2911.9004","   0.0000","4155.5879","2934.6427","5010.7095","4802.5201","4326.0230","   0.0000","3105.3065","5015.3763","4274.3165","   0.0000","3135.3772","3739.9517"
"M693.278T872.306","11056.3830"," 7072.0481","15247.8888","22066.8024"," 9998.7912","  303.0215","35900.5884","14833.6447","12508.6354","17012.5623","13835.0295","  291.6790","17153.7787","13179.5337","13866.3025","  469.0000","23158.0691","12955.2715"
"M432.997T107.064","15039.4733","16915.2024","25665.5104","20591.3097","17715.8263","    0.0000","26371.4344","24489.1950","23594.7315","16649.1889","17411.3020","  177.5303","18723.6280","19311.9984","25087.6560","    0.0000","25489.8262","32899.8855"
"M545.298T995.647"," 7580.220"," 5929.461"," 6180.807"," 8723.126"," 6870.964","    0.000","10476.160"," 8407.900"," 5568.833"," 5212.257"," 6067.140","    0.000"," 6491.223"," 7692.834"," 7991.265","    0.000","10555.919"," 8856.852"
"M723.538T832.745"," 8602.532"," 1629.215"," 6193.908"," 9249.865"," 4969.685","    0.000"," 4733.157","12675.803"," 7289.144"," 5106.209"," 7933.805","    0.000"," 2756.871"," 7286.501"," 6322.731","    0.000"," 4819.081"," 7215.421"
"M366.994T111.318"," 5648.5619"," 6033.6046"," 6928.2054"," 8227.5376"," 4494.9430","    0.0000","11492.8329"," 5525.0590"," 6793.0453"," 6103.7031"," 9145.0988","  551.4453"," 5713.4206"," 6207.2658"," 7111.4901","  171.0000"," 4498.9234"," 5007.7570"
"M1192.04T901.764","10812.230","15902.139","20206.666","10967.874"," 3033.369","    0.000"," 8968.224"," 7015.810"," 7217.199","11470.831","38952.150","    0.000","14594.315","13534.869","11960.799","    0.000"," 1542.685"," 2453.735"
"M1014.782T1351.411"," 8399.0889"," 7368.4383"," 8153.3814"," 4661.8166"," 7129.3488","  196.7139"," 6629.0307","10221.8892"," 3931.1700"," 7343.0675"," 9925.0080","  247.0781"," 7882.4951"," 8071.3751","10018.1761","  565.0000","14333.9941"," 9491.0506"
"M375.129T729.569","15113.9962","21416.4000","19200.7013","25737.5305"," 7475.1740","  242.7081","18944.6200","16328.0509","11693.3427","16560.5520","22394.4297","  882.6938","12191.9154","16409.5753","15025.8760","    0.0000","13114.6500"," 2991.2695"
"M503.126T874.193"," 756.7944","1120.9192","1135.5093","1305.5863"," 740.7284","   0.0000","4539.5199","1203.0203","1511.5437","1101.2319","1483.5428","   0.0000","2799.4319","2366.1095","2587.9497","   0.0000","1147.6144","1647.2692"
"M901.161T984.095"," 3459.8013","14106.9255"," 8355.8460","10248.2794"," 7242.9050","    0.0000","23214.2769","16832.5775","13405.7730"," 8489.5378"," 8803.2060","  584.0128"," 7086.4134","11995.0780","10095.9732","  344.0000"," 6938.5672"," 7440.2586"
"M420.95T86.132"," 8617.689","16277.597","18989.759","18667.364","17021.547"," 1784.548","20712.137","19425.987","24060.211","13212.305","14954.148"," 2699.703","20354.231","15542.672","15590.788"," 2470.000","20706.808","27517.528"
"M596.277T932.512","3619.8813","1896.2123","3430.7003","4972.1544","2562.5626","   0.0000","6973.2083","3216.3478"," 582.7827","1982.4061","3721.7146","   0.0000","2925.9318","1164.9964","4116.8203","   0.0000","2509.5374","1291.0373"
"M425.165T761.881","4818.489","7234.155","8798.724","6029.076","7428.352","   0.000","6280.015","7060.228","7073.446","4393.677","7806.658","   0.000","8359.613","8720.308","4662.537"," 315.000","8731.920","8984.974"
"M516.992T825.04","   0.0000","   0.0000","   0.0000","1718.6701","1168.6666","   0.0000","2270.3694"," 466.0195","   0.0000","2012.1067","1822.4552"," 193.1339"," 237.8789","3905.1844","1625.3713","   0.0000","   0.0000"," 201.4750"
"M447.151T677.76","20175.5700","21001.1062","27753.1272","28213.9040","13782.9712"," 1050.3386","36209.1425","31718.8253","17379.1683","32943.4130","37970.9290","  721.8178","20898.1787","20327.5769","28334.9519","  272.0000","30881.9339","15444.7209"
"M1162.522T896.44","33148.9453","38018.2639","40443.8700","16400.2094","19897.0474","    0.0000","23158.3099","38853.6572","27827.2346","39286.6185","34363.8985","  323.8974","26210.0632","34466.8234","35420.1883","    0.0000","15616.0620","19143.0378"
"M379.565T877.71"," 384.7609","   0.0000"," 183.0590","2883.2939","1241.5365","   0.0000","5949.3836","1686.4784","2172.8358","2225.8619"," 211.8414","   0.0000","3209.2668","2204.3331","5694.2368","   0.0000","   0.0000","   0.0000"
"M433.038T831.69"," 1759.9933","    0.0000"," 1152.6232","20138.7650"," 6278.8930","    0.0000","13224.4457"," 4458.9365"," 1986.2717","10971.1245","14960.6127","    0.0000"," 9276.6932","22838.4703","27580.9520","    0.0000","  869.2147"," 2979.4434"
"M349.056T728.324"," 1564.6837"," 1593.0374"," 3255.9824"," 3619.2862"," 2180.9444","    0.0000","11616.6551"," 3303.1836"," 2710.4902"," 2643.1130"," 4459.7406","  184.3293"," 7868.8508"," 6885.5558"," 8098.8659","    0.0000"," 1295.5832"," 2792.4862"
"M391.065T766.545","32195.0774","26787.2033","35264.9865","25522.3145","16608.8512","  265.3084","32470.9769","19853.3740","18786.0834","19190.6638","28878.9700","  205.4016","31850.1396","30469.6276","28395.8316","    0.0000","26662.2522","24736.1442"
"M861.166T878.352","3207.500","3041.308","7743.745","1599.019","1591.491","   0.000","4083.897","4317.762","5071.607","7559.698","6545.201","   0.000","3043.584","1944.681","2956.533","   0.000","6495.229","7522.221"
"M531.009T876.272"," 439.3253","   0.0000"," 288.6081","2707.9056","2669.1471","   0.0000","5329.2134","2242.0899","2309.7312","2615.0259","5444.7276"," 218.1846","3757.0647","1060.3553","2797.8354"," 264.0000","   0.0000","   0.0000"
"M409.045T138.763","13042.721","10151.262","15700.082","14192.463","11023.767","  480.543","17941.388","20182.961","11256.513","13301.092","15847.348"," 1260.011","14853.840","11951.147","14003.365","  551.000","11386.423","12469.277"
"M395.189T761.387"," 6830.8500"," 7730.9709","14130.5377","11049.8907","11593.4451","    0.0000","13299.3002","13086.8784","12524.0498","11436.9956","18190.1720","  312.3611","11042.9744","13830.5969"," 8739.7013","    0.0000","14414.8200","15731.9307"
"M306.936T1813.234","45953.57","47984.72","42964.75","31958.36","45986.34","77365.78","66201.05","53407.07","32321.79","48507.27","48624.41","53328.47","45454.73","56877.04","60784.01","49600.00","54738.49","68642.33"
"M335.137T198.47","5225.056","3877.713","7641.507","7047.990","5321.507","   0.000","9734.803","7542.233","6457.401","7842.017","7989.880","   0.000","5839.486","5304.741","5875.328","   0.000","7175.855","6590.029"
"M661.226T856.483","13672.041"," 2936.271","10316.562"," 5040.251"," 5395.283","    0.000","14151.481","13933.965","13557.171"," 9933.760","13148.058","    0.000","13493.921"," 8540.421"," 8911.178","    0.000","14348.439","10537.129"
"M727.414T1292.189","4074.345","5764.446","5630.934","4616.546","4826.821","   0.000","6724.504","3957.571","3665.023","4190.793","5903.570","   0.000","4674.532","4479.735","5846.131","   0.000","6414.551","3352.052"
"M465.141T849.089","15226.854"," 6330.998","19675.313","18574.907","12207.407","    0.000","11165.556","14544.279","11901.330","10833.212","22850.345","    0.000"," 9918.383","10168.040","10325.440","    0.000","17351.127","22679.247"
"M471.117T721.976","1337.9951"," 764.7264","   0.0000"," 821.8646","1304.6093"," 236.9195","   0.0000","1992.5508","4295.8318","3153.8391","1849.4232"," 261.8462","1677.4505","2395.1158","2695.9786","   0.0000","2011.8469","1537.0466"
"M676.835T65.732"," 3865.8169"," 3838.9386"," 6300.7354"," 3918.5286"," 3296.2415","  449.4019"," 5392.1909"," 7415.5273"," 1385.5223","13801.9840","10365.5443"," 3728.8030"," 5754.8290"," 6262.7193"," 5539.9886","  553.0000"," 7081.3605"," 3853.3559"
"M351.13T801.057","14142.915"," 8966.699","16825.919","13731.577","11322.350","    0.000","20073.747","13285.294","13829.712","15982.810","23457.231","    0.000","11367.421","13705.744","14227.034","    0.000","21496.868","14887.408"
"M361.323T326.759"," 3595.118"," 1353.720"," 2932.680"," 4416.793"," 6036.453","    0.000"," 3918.945"," 4210.913"," 6163.163"," 7806.561"," 4663.096","    0.000","10361.809"," 4042.462","11848.729","    0.000"," 7527.774"," 5613.977"
"M661.142T919.275"," 714.6972"," 487.6955","1577.4056","1711.5027","5550.7365","   0.0000","6514.7246","2351.2999","3679.9694","3835.3187","1946.5421","   0.0000","5161.1639","4008.0871","2468.8972","   0.0000","1096.1082","2849.8511"
"M409.075T617.585"," 3919.5044"," 5463.7785"," 5359.9862","28200.1141"," 7371.9442","  307.3494","65350.6004"," 7319.3823","13933.6612","22789.7089","11389.9049","  565.6797","22585.7617","24357.9868","24327.2970","  149.0000","10532.0415"," 8180.7124"
"M402.187T763.436"," 5254.3154"," 3288.5812"," 9265.8494"," 4207.9451"," 3889.2491","    0.0000"," 4379.4156"," 4695.1112"," 5631.3098"," 9226.2183","13033.6840","  270.4984"," 6679.7620"," 5737.5784"," 2821.7625","    0.0000"," 8461.6632"," 9406.2798"
"M426.882T91.046","16045.977","16329.818","19192.079","17171.077","17362.158"," 8221.780","20277.321","15093.173"," 9567.146","17572.529","15539.822"," 7140.762","18722.090","18353.482","15219.980"," 7150.000","19609.747","14612.138"
"M1015.483T980.936"," 9391.3354","  750.7711","12580.5328","13281.5526","12770.4528","    0.0000","36561.1370","13899.6360","13031.2044","11890.5920","10207.7624","    0.0000","12843.1671"," 9858.9774"," 7959.5679","    0.0000","14898.4107","10929.3402"
"M545.846T78.22"," 8028.469","14316.113","14735.351","13643.720","14413.038"," 4411.210","19184.304","12499.470"," 9040.004"," 9686.138"," 9333.335"," 6277.948","13434.018","15559.419","15883.958"," 2960.000","16647.949","16162.009"
"M365.528T823.98"," 162.8641","   0.0000"," 153.7707","2667.7279","1679.8839","   0.0000","2851.2719","1041.3317"," 756.4907","2236.2684","2756.1718","   0.0000","1624.7186","6322.2358","2280.2813","   0.0000"," 314.2594"," 209.9046"
"M937.388T970.431","5520.324","2592.617","6573.360","3884.956","6339.217","   0.000","8183.018","6883.465","6827.849","6266.042","9104.079","   0.000","6724.146","6253.182","7338.716","   0.000","7160.500","4932.460"
"M942.309T937.647"," 3203.787"," 1191.425"," 7464.788"," 6012.188"," 5252.616","    0.000","13067.166"," 7200.414","11160.979","16542.976"," 6839.012","    0.000"," 7657.301","10458.664"," 9368.145","    0.000"," 7524.471"," 5705.914"
"M408.906T66.13"," 7394.017","11277.054"," 9239.295"," 7063.456"," 5734.063"," 5062.039","10309.489"," 6814.634"," 2433.717"," 7038.197"," 8704.123"," 4141.204"," 7597.106"," 7327.711"," 5507.213"," 3830.000"," 6576.524"," 9542.977"
"M333.191T983.058"," 1697.317"," 7810.482"," 8596.682"," 4751.381"," 7669.756","    0.000"," 5837.448"," 8673.403"," 5904.086"," 4861.373"," 6966.481","    0.000"," 6065.938"," 5982.899"," 2925.938","    0.000","18770.334","12528.175"
"M365.136T768.138"," 1743.605"," 2700.950"," 3110.780"," 7115.998"," 5668.752","    0.000","21279.177"," 6020.352"," 3178.704"," 7925.101"," 5869.453","    0.000"," 2968.510"," 2271.782"," 5743.220","    0.000"," 2702.247"," 1946.512"
"M461.152T871.999","11638.1637"," 9521.0617","15250.3821","12122.7392"," 6715.0708","    0.0000","24700.4370","17968.9666","10007.4960","23102.6780","15304.7412","  361.2997"," 6319.6589"," 9739.9530","11573.2146","  516.0000","18111.6499","12010.6743"
"M481.183T807.444","10240.192"," 6264.688","20195.348","10339.070","17052.360","    0.000","18791.927","13701.337","18534.220","24959.811","21946.672","    0.000","11739.136","11255.162","13949.252","    0.000","15441.740","18750.449"
"M405.177T839.252"," 3443.659"," 4893.301"," 6488.295"," 9989.995"," 5703.910","    0.000","20004.830"," 4579.582"," 4577.568"," 7032.597"," 7133.045","    0.000"," 6287.327"," 8146.855"," 6991.158","    0.000"," 6534.255"," 5647.878"
"M1204.491T868.846"," 6883.3531"," 6767.0337","13770.4293"," 9309.0331"," 5490.6815","  535.8945","15709.6019"," 7919.3064"," 3659.3003"," 4781.4208","12131.1512","    0.0000","10763.6680","10191.1536","11101.9170","    0.0000","16983.7749","12477.3905"
"M333.041T419.397","  357.4377"," 1130.2103","  584.7065","16656.9480"," 3727.7713","    0.0000","28406.5560","  735.1169"," 2150.9756"," 2110.6156","  626.3698","  310.4586","10980.5862","10474.3029"," 5840.8320","    0.0000"," 3174.9127"," 1262.5178"
"M367.103T818.837"," 9266.481"," 4039.260"," 5896.675"," 7111.439"," 5338.458","    0.000"," 5765.096","11328.777","10458.309"," 8729.702","12137.917","    0.000"," 7060.788","10043.458"," 8811.600","    0.000","16774.554","16117.958"
"M601.172T845.875"," 9889.6289","11070.3675","18591.8786","12299.1290","11385.7426","  368.6115","17215.0847","11599.5463","13552.8348","14507.8526","21898.7302","    0.0000","14278.0454","13238.8019","13132.6750","    0.0000","13228.2958","16150.3283"
"M610.849T834.902","10661.540"," 1205.166","11934.849","11900.054"," 5142.314"," 2126.280"," 6405.657","18569.036"," 8344.286","10384.438","16851.111"," 1864.099"," 5155.964","10934.956","12589.806"," 1690.000"," 5846.770","15990.894"
"M310.974T92.682","30481.586","28881.925","34454.123","47843.972","27359.687"," 6997.989","35042.996","51607.634","67840.940","63034.333","42003.001"," 6545.517","46613.948","54551.597","31062.161"," 2760.000","26752.825","49158.086"
"M1162.945T896.606"," 9641.931"," 6616.907","10290.808"," 5802.516"," 3652.428","    0.000"," 2865.689"," 5892.669","10930.145"," 6139.760"," 8181.580","    0.000"," 8385.104"," 6635.414","10003.111","    0.000"," 6348.143"," 7006.500"
"M776.814T66.22","2511.184","2524.380","4308.249","1490.510","1247.342","   0.000","3033.930","4548.641","1642.967","5769.556","4873.434","1531.787","2805.560","1707.816","2531.810"," 195.000","4446.047","4366.672"
"M779.158T89.251","10504.771","11572.575","13646.153"," 5167.966"," 8950.238","    0.000","13187.952"," 6757.020","12827.919"," 7722.153","18156.864"," 1987.977","11038.773","10811.793","12713.263","  207.000","11849.578","13179.000"
"M806.159T933.966"," 8670.307"," 3302.950","14074.381","10362.914"," 6363.983","    0.000","11403.082"," 8550.584","17763.177","25338.459","12877.358","    0.000","13735.011","21057.805"," 3972.512","    0.000","10916.690"," 9039.174"
"M806.921T938.616"," 6703.514"," 1756.374"," 4932.749"," 9362.357"," 5938.790","    0.000","17952.347"," 9626.282"," 7504.587","13946.108","10034.366","    0.000"," 7840.105","11275.780","    0.000","    0.000","10443.440"," 4123.585"
"M287.076T110.312"," 5640.171"," 6123.863"," 8486.656"," 5957.524"," 6281.194","    0.000","10549.704"," 7627.808"," 5519.844"," 6371.654"," 5898.443","    0.000"," 4692.675"," 6827.891"," 7026.604","    0.000"," 6054.612"," 6515.058"
"M871.351T913.248"," 8061.515"," 5031.988"," 7690.688"," 9283.494","10949.930","    0.000","37148.827","11602.566"," 8424.695","12597.726"," 9033.993","    0.000"," 9478.382"," 9663.778"," 9546.718","    0.000","10863.608"," 9769.419"
"M807.113T936.925"," 6385.288"," 6366.312"," 7583.218"," 6004.937"," 5669.613","    0.000","28056.182","11549.481","14180.656","18626.300","10005.432","    0.000","13267.672"," 9735.899"," 3988.701","    0.000"," 5876.967"," 6817.785"
"M505.3T1291.082","2756.521","5423.995","4571.952","6249.530","6961.519","1774.055","9819.955","3838.431","4054.211","3151.180","4665.547","1080.719","4800.470","5737.917","4299.533","2340.000","5718.883","3785.883"
"M204.975T113.721","26237.15","22632.62","34103.49","26057.44","18811.50","    0.00","38637.07","24057.66","24637.72","20676.33","30833.96","    0.00","23388.78","22253.49","26310.60","  180.00","18811.76","17062.25"
"M613.854T887.38","10661.2646","16287.0940","12483.4968","14878.7639","17539.3707"," 1928.4502","15099.5440","10616.3211","11034.4526","10212.9177","16445.2692","  977.8309","14045.8124","13229.3271","13831.9797","    0.0000","12347.0236","10337.9361"
"M333.06T88.804","13838.7030"," 7058.3319"," 7552.5465","22147.7478","13197.2810","  202.0022","13440.9430","19482.5278","20516.6818","10242.3136","32131.3814","  712.8037","20592.0465","19062.0231"," 7352.9759","    0.0000"," 6851.6839"," 8625.6484"
"M1197.439T886.215","1463.911","1002.935","2797.641","2346.255","2106.930","   0.000","6057.367","3176.829","2107.936","4847.108","4208.421","   0.000","2659.934","4854.026","3751.487","   0.000","3324.480","3383.368"
"M267.196T1364.412","2132.6779","3953.1244","4489.7200","2907.3032","2956.1353"," 306.9158","2109.5405","2093.5588","1739.1942","3161.2148","4122.1152"," 211.9409","2742.9859","2797.7106","3000.3197","   0.0000","4057.7065","2889.7380"
"M593.934T851.064"," 5138.220"," 1470.682"," 6839.199"," 8919.997"," 3058.698","    0.000"," 9912.030"," 9860.594"," 9216.297"," 6902.158","11426.822","    0.000"," 1290.893"," 7764.676"," 5560.526","    0.000"," 1498.998"," 6090.026"
"M310.969T105.491","64324.157","45649.262","54446.349","40422.904","21044.848"," 5834.027","85389.783","47774.805","68893.120","71647.854","64569.703"," 3188.898","42467.440","41512.405","38811.673"," 2850.000","71933.157","90999.292"
"M232.059T185.959","2911.515","3837.650","3172.799","6061.282","6069.221","   0.000","8525.188","2185.705","3566.906","2265.758","3350.182","   0.000","4317.979","4373.203","3870.797","   0.000","4075.239","2503.721"
