"","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Control","Control","Control","Drought","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Other","Other","Other","Other","Xanthomonas","Xanthomonas","Xanthomonas"
"M596.277T932.512","3619.8813","1896.2123","3430.7003","4972.1544","2562.5626","116.55654","6973.2083","3216.3478","582.7827","1982.4061","3721.7146","116.55654","2925.9318","1164.9964","4116.8203","116.55654","2509.5374","1291.0373"
"M425.165T761.881","4818.4895","7234.1549","8798.7237","6029.0764","7428.3521","63","6280.0151","7060.2277","7073.4458","4393.6773","7806.658","63","8359.6133","8720.3076","4662.5374","315","8731.9203","8984.9742"
"M516.992T825.04","38.62678","38.62678","38.62678","1718.6701","1168.6666","38.62678","2270.3694","466.0195","38.62678","2012.1067","1822.4552","193.1339","237.8789","3905.1844","1625.3713","38.62678","38.62678","201.475"
"M447.151T677.76","20175.57","21001.1062","27753.1272","28213.904","13782.9712","1050.33861","36209.1425","31718.8253","17379.1683","32943.413","37970.929","721.8178","20898.1787","20327.5769","28334.9519","272","30881.9339","15444.7209"
"M1162.522T896.44","33148.9453","38018.2639","40443.87","16400.2094","19897.0474","64.77948","23158.3099","38853.6572","27827.2346","39286.6185","34363.8985","323.8974","26210.0632","34466.8234","35420.1883","64.77948","15616.062","19143.0378"
"M379.565T877.71","384.7609","36.6118","183.059","2883.2939","1241.5365","36.6118","5949.3836","1686.4784","2172.8358","2225.8619","211.8414","36.6118","3209.2668","2204.3331","5694.2368","36.6118","36.6118","36.6118"
"M433.038T831.69","1759.9933","173.84294","1152.6232","20138.765","6278.893","173.84294","13224.4457","4458.9365","1986.2717","10971.1245","14960.6127","173.84294","9276.6932","22838.4703","27580.952","173.84294","869.2147","2979.4434"
"M349.056T728.324","1564.6837","1593.0374","3255.9824","3619.2862","2180.9444","36.86586","11616.6551","3303.1836","2710.4902","2643.113","4459.7406","184.3293","7868.8508","6885.5558","8098.8659","36.86586","1295.5832","2792.4862"
"M391.065T766.545","32195.0774","26787.2033","35264.9865","25522.3145","16608.8512","265.30843","32470.9769","19853.374","18786.0834","19190.6638","28878.97","205.4016","31850.1396","30469.6276","28395.8316","41.08032","26662.2522","24736.1442"
"M861.166T878.352","3207.4999","3041.3084","7743.7451","1599.0187","1591.4905","318.2981","4083.8967","4317.762","5071.6066","7559.6982","6545.2013","318.2981","3043.5835","1944.6814","2956.5328","318.2981","6495.2293","7522.2205"
"M531.009T876.272","439.3253","43.63692","288.6081","2707.9056","2669.1471","43.63692","5329.2134","2242.0899","2309.7312","2615.0259","5444.7276","218.1846","3757.0647","1060.3553","2797.8354","264","43.63692","43.63692"
"M409.045T138.763","13042.7214","10151.2624","15700.0823","14192.4635","11023.7672","480.54305","17941.3879","20182.9608","11256.5125","13301.0918","15847.3478","1260.0106","14853.8395","11951.1473","14003.3647","551","11386.4227","12469.2766"
"M395.189T761.387","6830.85","7730.9709","14130.5377","11049.8907","11593.4451","62.47222","13299.3002","13086.8784","12524.0498","11436.9956","18190.172","312.3611","11042.9744","13830.5969","8739.7013","62.47222","14414.82","15731.9307"
"M306.936T1813.234","45953.5705","47984.7248","42964.7476","31958.3646","45986.3394","77365.78483","66201.0464","53407.07","32321.7865","48507.2651","48624.4074","53328.4706","45454.7311","56877.0374","60784.014","49600","54738.4855","68642.3252"
"M335.137T198.47","5225.0565","3877.7135","7641.5069","7047.9904","5321.5068","775.5427","9734.8027","7542.2332","6457.4006","7842.0169","7989.8804","775.5427","5839.4865","5304.7412","5875.3275","775.5427","7175.8549","6590.0289"
"M661.226T856.483","13672.0409","2936.2709","10316.5622","5040.2509","5395.2825","587.25418","14151.4811","13933.9646","13557.1713","9933.76","13148.058","587.25418","13493.9214","8540.4205","8911.1776","587.25418","14348.4385","10537.1294"
"M727.414T1292.189","4074.3452","5764.446","5630.9341","4616.5464","4826.8213","670.41032","6724.5037","3957.5711","3665.0233","4190.7934","5903.5699","670.41032","4674.5321","4479.7352","5846.1305","670.41032","6414.5511","3352.0516"
"M465.141T849.089","15226.854","6330.998","19675.3128","18574.9065","12207.4068","1266.1996","11165.556","14544.279","11901.33","10833.2117","22850.3448","1266.1996","9918.3835","10168.04","10325.44","1266.1996","17351.1275","22679.2473"
"M471.117T721.976","1337.9951","764.7264","47.383894","821.8646","1304.6093","236.91947","47.383894","1992.5508","4295.8318","3153.8391","1849.4232","261.8462","1677.4505","2395.1158","2695.9786","47.383894","2011.8469","1537.0466"
"M676.835T65.732","3865.8169","3838.9386","6300.7354","3918.5286","3296.2415","449.40188","5392.1909","7415.5273","1385.5223","13801.984","10365.5443","3728.803","5754.829","6262.7193","5539.9886","553","7081.3605","3853.3559"
"M351.13T801.057","14142.9147","8966.6992","16825.9191","13731.5771","11322.3497","1793.33984","20073.7467","13285.294","13829.712","15982.8097","23457.2311","1793.33984","11367.4214","13705.744","14227.0342","1793.33984","21496.8684","14887.408"
"M361.323T326.759","3595.118","1353.72","2932.6799","4416.7934","6036.4525","270.744","3918.9453","4210.9133","6163.163","7806.5607","4663.0964","270.744","10361.8086","4042.4621","11848.7286","270.744","7527.7742","5613.9768"
"M661.142T919.275","714.6972","487.6955","1577.4056","1711.5027","5550.7365","97.5391","6514.7246","2351.2999","3679.9694","3835.3187","1946.5421","97.5391","5161.1639","4008.0871","2468.8972","97.5391","1096.1082","2849.8511"
"M409.075T617.585","3919.5044","5463.7785","5359.9862","28200.1141","7371.9442","307.34941","65350.6004","7319.3823","13933.6612","22789.7089","11389.9049","565.6797","22585.7617","24357.9868","24327.297","149","10532.0415","8180.7124"
"M402.187T763.436","5254.3154","3288.5812","9265.8494","4207.9451","3889.2491","54.09968","4379.4156","4695.1112","5631.3098","9226.2183","13033.684","270.4984","6679.762","5737.5784","2821.7625","54.09968","8461.6632","9406.2798"
"M426.882T91.046","16045.9773","16329.8177","19192.0788","17171.0772","17362.1583","8221.77979","20277.3208","15093.173","9567.1456","17572.5288","15539.8218","7140.7618","18722.0897","18353.4821","15219.9798","7150","19609.7474","14612.1377"
"M1015.483T980.936","9391.3354","750.7711","12580.5328","13281.5526","12770.4528","150.15422","36561.137","13899.636","13031.2044","11890.592","10207.7624","150.15422","12843.1671","9858.9774","7959.5679","150.15422","14898.4107","10929.3402"
"M545.846T78.22","8028.469","14316.1128","14735.3508","13643.7196","14413.0382","4411.2101","19184.3041","12499.4696","9040.0042","9686.1378","9333.3355","6277.9481","13434.018","15559.4194","15883.9576","2960","16647.9493","16162.0092"
"M365.528T823.98","162.8641","30.75414","153.7707","2667.7279","1679.8839","30.75414","2851.2719","1041.3317","756.4907","2236.2684","2756.1718","30.75414","1624.7186","6322.2358","2280.2813","30.75414","314.2594","209.9046"
"M937.388T970.431","5520.3235","2592.6167","6573.36","3884.9558","6339.2165","518.52334","8183.0179","6883.4645","6827.8491","6266.0421","9104.0791","518.52334","6724.1463","6253.182","7338.716","518.52334","7160.4998","4932.4601"
"M942.309T937.647","3203.7874","1191.4254","7464.7883","6012.1884","5252.6159","238.28508","13067.1657","7200.414","11160.9786","16542.9762","6839.0121","238.28508","7657.3008","10458.664","9368.1453","238.28508","7524.4711","5705.9145"
"M408.906T66.13","7394.017","11277.054","9239.2953","7063.4562","5734.0634","5062.03944","10309.4895","6814.6343","2433.7169","7038.1967","8704.1229","4141.2039","7597.1062","7327.711","5507.2128","3830","6576.5242","9542.9772"
"M333.191T983.058","1697.3173","7810.4816","8596.6816","4751.3813","7669.7564","339.46346","5837.4479","8673.4031","5904.0862","4861.3733","6966.4813","339.46346","6065.9377","5982.8985","2925.9375","339.46346","18770.334","12528.1754"
"M365.136T768.138","1743.6053","2700.9502","3110.78","7115.9985","5668.7517","348.72106","21279.1765","6020.3517","3178.7042","7925.1008","5869.453","348.72106","2968.5103","2271.7823","5743.2199","348.72106","2702.2472","1946.5122"
"M461.152T871.999","11638.1637","9521.0617","15250.3821","12122.7392","6715.0708","72.25994","24700.437","17968.9666","10007.496","23102.678","15304.7412","361.2997","6319.6589","9739.953","11573.2146","516","18111.6499","12010.6743"
"M481.183T807.444","10240.192","6264.6879","20195.348","10339.0704","17052.36","1252.93758","18791.927","13701.337","18534.22","24959.8109","21946.672","1252.93758","11739.1356","11255.1623","13949.252","1252.93758","15441.74","18750.4488"
"M405.177T839.252","3443.6585","4893.3015","6488.2951","9989.9951","5703.9105","688.7317","20004.83","4579.5819","4577.5676","7032.5969","7133.0452","688.7317","6287.3265","8146.8554","6991.1582","688.7317","6534.2552","5647.8784"
"M1204.491T868.846","6883.3531","6767.0337","13770.4293","9309.0331","5490.6815","535.89449","15709.6019","7919.3064","3659.3003","4781.4208","12131.1512","107.178898","10763.668","10191.1536","11101.917","107.178898","16983.7749","12477.3905"
"M333.041T419.397","357.4377","1130.2103","584.7065","16656.948","3727.7713","62.09172","28406.556","735.1169","2150.9756","2110.6156","626.3698","310.4586","10980.5862","10474.3029","5840.832","62.09172","3174.9127","1262.5178"
"M367.103T818.837","9266.4814","4039.2599","5896.6749","7111.4393","5338.4578","807.85198","5765.0956","11328.7774","10458.3093","8729.7017","12137.9168","807.85198","7060.7882","10043.4579","8811.6","807.85198","16774.5543","16117.9584"
"M601.172T845.875","9889.6289","11070.3675","18591.8786","12299.129","11385.7426","368.61152","17215.0847","11599.5463","13552.8348","14507.8526","21898.7302","73.722304","14278.0454","13238.8019","13132.675","73.722304","13228.2958","16150.3283"
"M610.849T834.902","10661.5403","1205.1659","11934.8487","11900.0537","5142.3141","2126.27998","6405.657","18569.0361","8344.2862","10384.438","16851.1107","1864.0989","5155.9639","10934.9563","12589.8059","1690","5846.7702","15990.894"
"M310.974T92.682","30481.5864","28881.9246","34454.1233","47843.9717","27359.6872","6997.98914","35042.9959","51607.6343","67840.9403","63034.333","42003.0013","6545.5167","46613.9481","54551.5974","31062.1608","2760","26752.8252","49158.0856"
"M1162.945T896.606","9641.931","6616.9069","10290.8082","5802.516","3652.4277","573.1377","2865.6885","5892.6689","10930.145","6139.7602","8181.5798","573.1377","8385.1042","6635.414","10003.1114","573.1377","6348.1428","7006.4998"
"M776.814T66.22","2511.1836","2524.38","4308.2493","1490.5098","1247.3424","39","3033.93","4548.6415","1642.9673","5769.5559","4873.4339","1531.7875","2805.5596","1707.8156","2531.8101","195","4446.047","4366.6722"
"M779.158T89.251","10504.7705","11572.575","13646.1533","5167.9657","8950.2381","41.4","13187.9519","6757.0204","12827.9186","7722.1525","18156.864","1987.9766","11038.7726","10811.7929","12713.2626","207","11849.5778","13179.0001"
"M806.159T933.966","8670.3065","3302.9498","14074.381","10362.9135","6363.9833","660.58996","11403.082","8550.584","17763.1765","25338.4588","12877.3577","660.58996","13735.0113","21057.8055","3972.5121","660.58996","10916.6897","9039.1736"
"M806.921T938.616","6703.5141","1756.3736","4932.7492","9362.3573","5938.7901","351.27472","17952.3468","9626.2823","7504.5865","13946.1081","10034.3656","351.27472","7840.1045","11275.7804","351.27472","351.27472","10443.4399","4123.585"
"M287.076T110.312","5640.1712","6123.8631","8486.6557","5957.5236","6281.1941","938.53496","10549.7045","7627.8079","5519.844","6371.6535","5898.4427","938.53496","4692.6748","6827.891","7026.6039","938.53496","6054.6117","6515.0582"
"M871.351T913.248","8061.515","5031.9882","7690.6877","9283.4941","10949.9296","1006.39764","37148.8274","11602.5656","8424.695","12597.7262","9033.9929","1006.39764","9478.3823","9663.7778","9546.718","1006.39764","10863.6084","9769.4189"
"M807.113T936.925","6385.2884","6366.3116","7583.2176","6004.9368","5669.6131","797.74026","28056.1824","11549.481","14180.6558","18626.3004","10005.4317","797.74026","13267.6719","9735.8987","3988.7013","797.74026","5876.967","6817.7847"
"M505.3T1291.082","2756.5208","5423.9948","4571.9522","6249.5305","6961.5189","1774.05497","9819.9548","3838.4313","4054.2105","3151.1804","4665.5468","1080.7195","4800.4699","5737.9168","4299.5333","2340","5718.8826","3785.8827"
"M204.975T113.721","26237.1514","22632.6233","34103.4949","26057.4357","18811.5026","36","38637.0747","24057.6621","24637.7228","20676.3257","30833.9605","36","23388.7796","22253.486","26310.5984","180","18811.7575","17062.2532"
"M613.854T887.38","10661.2646","16287.094","12483.4968","14878.7639","17539.3707","1928.45024","15099.544","10616.3211","11034.4526","10212.9177","16445.2692","977.8309","14045.8124","13229.3271","13831.9797","195.56618","12347.0236","10337.9361"
"M333.06T88.804","13838.703","7058.3319","7552.5465","22147.7478","13197.281","202.00223","13440.943","19482.5278","20516.6818","10242.3136","32131.3814","712.8037","20592.0465","19062.0231","7352.9759","40.400446","6851.6839","8625.6484"
"M1197.439T886.215","1463.9111","1002.9346","2797.6409","2346.2553","2106.9301","200.58692","6057.3665","3176.8288","2107.9365","4847.1081","4208.4211","200.58692","2659.9341","4854.0264","3751.4868","200.58692","3324.4799","3383.3681"
"M267.196T1364.412","2132.6779","3953.1244","4489.72","2907.3032","2956.1353","306.91577","2109.5405","2093.5588","1739.1942","3161.2148","4122.1152","211.9409","2742.9859","2797.7106","3000.3197","42.38818","4057.7065","2889.738"
"M593.934T851.064","5138.2197","1470.6818","6839.1992","8919.9968","3058.6978","258.17862","9912.0296","9860.5937","9216.297","6902.1579","11426.8218","258.17862","1290.8931","7764.6761","5560.5264","258.17862","1498.9983","6090.0265"
"M310.969T105.491","64324.1568","45649.2615","54446.3493","40422.9039","21044.848","5834.02679","85389.7832","47774.805","68893.12","71647.8538","64569.7029","3188.8978","42467.4395","41512.4046","38811.6727","2850","71933.1566","90999.2922"
"M232.059T185.959","2911.5148","3837.6501","3172.7988","6061.2822","6069.2211","437.14106","8525.1883","2185.7053","3566.9058","2265.7582","3350.1816","437.14106","4317.9794","4373.2033","3870.7969","437.14106","4075.2387","2503.7207"
"M401.144T790.222","6578.7333","4861.1686","8596.9352","7531.2329","6251.315","44.6","11573.1477","10386.46","9689.0444","9777.9794","7640.4271","439.401","7989.9515","8270.67","8078.7361","223","11694.14","5623.0523"
"M712.22T783.012","567.7998","832.1027","936.031","2848.3598","969.8927","113.55996","2493.0747","633.4491","1434.3869","3257.3912","3040.8636","113.55996","734.0689","2255.9253","1779.1433","113.55996","1715.2619","2551.6996"
"M469.036T876.272","341.4188","204.7261","29.51072","3276.6222","3231.3717","29.51072","7556.8622","3186.527","3077.6118","4564.8986","5396.5247","29.51072","6624.6045","1961.762","8609.0784","29.51072","147.5536","868.7025"
"M884.8T66.979","5280.1049","4080.8895","11329.153","1690.154","293.8319","293.8319","5941.4557","10980.5679","5335.5306","32864.202","14239.5184","1469.1595","3504.6443","3841.9629","4927.4438","293.8319","1639.9787","10211.2033"
"M489.187T785.097","21490.1199","15389.1884","13183.824","26202.888","23304.3785","2286.91048","27715.624","11434.5524","23822.9364","24531.8044","22460.7303","2286.91048","23385.8057","19316.7668","26549.5652","2286.91048","32921.6296","24538.2193"
"M333.926T91.902","9910.2409","14513.7004","16535.2193","18281.1389","18876.1595","911.25765","9872.5524","16744.7592","18109.1768","18662.593","14830.957","645.9572","20077.0361","19883.6113","18623.5766","1000","20710.4447","25930.2804"
"M473.173T881.847","5879.0824","3797.3145","7108.4668","6674.5754","6157.9897","759.4629","13349.8767","8173.5525","7079.2282","9738.916","9486","759.4629","7639.6165","5387.8398","6150.4311","759.4629","6559.9124","5629.55"
"M621.037T758.225","4237.6491","5712.2591","5226.9942","5819.2784","4464.0594","501.69286","11219.9294","8396.5864","5528.0536","8573.6894","9516.8862","501.69286","6751.5625","2508.4643","6536.5439","501.69286","6922.5721","8193.8548"
"M461.037T823.98","704.3211","140.86422","1129.5717","1289.9928","1211.1065","2093.05554","2620.9964","871.8175","1539.0915","2265.0586","1792.8433","2159.5995","1598.4741","3355.467","1864.7143","1430","958.6","993.7689"
"M567.171T792.05","9819.8646","7205.0696","11318.5627","11411.1369","8878.2491","1441.01392","10981.011","8920.7162","8206.2719","7826.8567","19589.0136","1441.01392","10765.3945","8719.2426","8598.4855","1441.01392","13271.5799","11607.013"
"M476.876T67.016","6643.6477","5540.3836","8789.7061","5928.6356","6429.1662","2323.48934","9430.8243","8909.8752","4049.6136","6669.2596","5851.6205","4577.4552","6016.64","7292.916","15675.522","2510","6420.4876","13966.6602"
"M431.759T791.911","8257.3004","3562.6858","8276.7671","4304.6613","2861.837","82.1395","7177.44","4111.1275","6381.3569","7579.6221","18643.2936","439.9352","410.6975","6713.7564","5153.8098","82.1395","8992.3258","13922.3571"
