"","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Drought","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Mock","Mock","Mock","Other","Other","Other","Other","Xanthomonas","Xanthomonas","Xanthomonas"
"M361.323T326.759","4416.7934","6036.4525","270.744","3918.9453","4210.9133","6163.163","7806.5607","4663.0964","3595.118","1353.72","2932.6799","270.744","10361.8086","4042.4621","11848.7286","270.744","7527.7742","5613.9768"
"M661.142T919.275","1711.5027","5550.7365","97.5391","6514.7246","2351.2999","3679.9694","3835.3187","1946.5421","714.6972","487.6955","1577.4056","97.5391","5161.1639","4008.0871","2468.8972","97.5391","1096.1082","2849.8511"
"M445.135T747.805","2839.6617","5693.2666","237.61816","5141.4438","6061.591","5785.3289","5815.743","7731.8133","6000.7931","3827.3953","4987.4536","47.523632","6148.5882","3010.7246","3531.4791","47.523632","4606.6007","11523.7575"
"M271.07T418.897","55080.8021","9947.0203","234.3425","83073.3938","3642.7686","8083.1142","6057.3497","2610.385","1171.7125","5687.5567","2249.0136","234.3425","29303.225","32211.9","14290.9916","234.3425","5350.4667","3391.0057"
"M409.075T617.585","28200.1141","7371.9442","307.34941","65350.6004","7319.3823","13933.6612","22789.7089","11389.9049","3919.5044","5463.7785","5359.9862","565.6797","22585.7617","24357.9868","24327.297","149","10532.0415","8180.7124"
"M402.187T763.436","4207.9451","3889.2491","54.09968","4379.4156","4695.1112","5631.3098","9226.2183","13033.684","5254.3154","3288.5812","9265.8494","270.4984","6679.762","5737.5784","2821.7625","54.09968","8461.6632","9406.2798"
"M426.882T91.046","17171.0772","17362.1583","8221.77979","20277.3208","15093.173","9567.1456","17572.5288","15539.8218","16045.9773","16329.8177","19192.0788","7140.7618","18722.0897","18353.4821","15219.9798","7150","19609.7474","14612.1377"
"M771.811T66.858","1580.6821","1138.6014","97.794","3663.0407","4235.0255","11828.2152","15975.4724","22400.0747","4480.8286","2962.6501","18597.0208","488.97","3419.5514","2949.0894","3094.0259","97.794","968.5405","6340.9654"
"M545.846T78.22","13643.7196","14413.0382","4411.2101","19184.3041","12499.4696","9040.0042","9686.1378","9333.3355","8028.469","14316.1128","14735.3508","6277.9481","13434.018","15559.4194","15883.9576","2960","16647.9493","16162.0092"
"M969.698T320.725","8021.5449","2814.7238","179.88599","6968.795","2049.0273","2145.5957","1347.3071","2634.002","3633.5355","35.977198","35.977198","35.977198","4618.5528","6599.6011","3803.4507","35.977198","4069.4202","3455.8533"
"M365.528T823.98","2667.7279","1679.8839","30.75414","2851.2719","1041.3317","756.4907","2236.2684","2756.1718","162.8641","30.75414","153.7707","30.75414","1624.7186","6322.2358","2280.2813","30.75414","314.2594","209.9046"
"M320.919T92.078","12939.5041","16273.2727","1331.30118","6385.6929","11763.9938","9528.7416","9464.0203","6562.9689","4500.505","5297.7677","5684.4593","1251.4551","10755.1943","8976.9167","5370.4431","1180","7499.4645","7192.7927"
"M937.388T970.431","3884.9558","6339.2165","518.52334","8183.0179","6883.4645","6827.8491","6266.0421","9104.0791","5520.3235","2592.6167","6573.36","518.52334","6724.1463","6253.182","7338.716","518.52334","7160.4998","4932.4601"
"M299.07T414.239","9630.9502","2342.963","186.15308","7510.0444","944.1156","644.393","766.6045","227.4167","30.248","500.3385","366.6733","199.7093","5102.0164","4286.4148","6498.7221","30.248","1553.8372","151.24"
"M942.309T937.647","6012.1884","5252.6159","238.28508","13067.1657","7200.414","11160.9786","16542.9762","6839.0121","3203.7874","1191.4254","7464.7883","238.28508","7657.3008","10458.664","9368.1453","238.28508","7524.4711","5705.9145"
"M408.906T66.13","7063.4562","5734.0634","5062.03944","10309.4895","6814.6343","2433.7169","7038.1967","8704.1229","7394.017","11277.054","9239.2953","4141.2039","7597.1062","7327.711","5507.2128","3830","6576.5242","9542.9772"
"M333.191T983.058","4751.3813","7669.7564","339.46346","5837.4479","8673.4031","5904.0862","4861.3733","6966.4813","1697.3173","7810.4816","8596.6816","339.46346","6065.9377","5982.8985","2925.9375","339.46346","18770.334","12528.1754"
"M365.136T768.138","7115.9985","5668.7517","348.72106","21279.1765","6020.3517","3178.7042","7925.1008","5869.453","1743.6053","2700.9502","3110.78","348.72106","2968.5103","2271.7823","5743.2199","348.72106","2702.2472","1946.5122"
"M771.203T760.252","1342.8047","5041.2065","268.56094","4531.8234","6078.4467","5580.8855","5134.6367","5797.695","5304.4066","4393.0705","5894.864","268.56094","3725.0783","2689.1682","268.56094","268.56094","3633.5976","7273.8827"
"M461.152T871.999","12122.7392","6715.0708","72.25994","24700.437","17968.9666","10007.496","23102.678","15304.7412","11638.1637","9521.0617","15250.3821","361.2997","6319.6589","9739.953","11573.2146","516","18111.6499","12010.6743"
"M481.183T807.444","10339.0704","17052.36","1252.93758","18791.927","13701.337","18534.22","24959.8109","21946.672","10240.192","6264.6879","20195.348","1252.93758","11739.1356","11255.1623","13949.252","1252.93758","15441.74","18750.4488"
"M405.177T839.252","9989.9951","5703.9105","688.7317","20004.83","4579.5819","4577.5676","7032.5969","7133.0452","3443.6585","4893.3015","6488.2951","688.7317","6287.3265","8146.8554","6991.1582","688.7317","6534.2552","5647.8784"
"M1204.491T868.846","9309.0331","5490.6815","535.89449","15709.6019","7919.3064","3659.3003","4781.4208","12131.1512","6883.3531","6767.0337","13770.4293","107.178898","10763.668","10191.1536","11101.917","107.178898","16983.7749","12477.3905"
"M333.041T419.397","16656.948","3727.7713","62.09172","28406.556","735.1169","2150.9756","2110.6156","626.3698","357.4377","1130.2103","584.7065","310.4586","10980.5862","10474.3029","5840.832","62.09172","3174.9127","1262.5178"
"M726.284T1051.577","3501.802","1391.714","79.0702","5195.6384","829.0753","79.0702","1086.0309","79.0702","79.0702","395.351","79.0702","600.5984","79.0702","1889.4713","1451.8564","79.0702","3117.6425","1769.978"
"M367.103T818.837","7111.4393","5338.4578","807.85198","5765.0956","11328.7774","10458.3093","8729.7017","12137.9168","9266.4814","4039.2599","5896.6749","807.85198","7060.7882","10043.4579","8811.6","807.85198","16774.5543","16117.9584"
"M643.847T66.912","11386.9171","8013.4223","1297.10241","15459.0777","15258.3206","9921.2953","38682.5577","36659.2554","17269.049","14623.3635","19944.0208","4063.8734","17347.4261","18004.6949","15028.4479","447","7527.8712","26316.0512"
"M601.172T845.875","12299.129","11385.7426","368.61152","17215.0847","11599.5463","13552.8348","14507.8526","21898.7302","9889.6289","11070.3675","18591.8786","73.722304","14278.0454","13238.8019","13132.675","73.722304","13228.2958","16150.3283"
"M610.849T834.902","11900.0537","5142.3141","2126.27998","6405.657","18569.0361","8344.2862","10384.438","16851.1107","10661.5403","1205.1659","11934.8487","1864.0989","5155.9639","10934.9563","12589.8059","1690","5846.7702","15990.894"
"M310.974T92.682","47843.9717","27359.6872","6997.98914","35042.9959","51607.6343","67840.9403","63034.333","42003.0013","30481.5864","28881.9246","34454.1233","6545.5167","46613.9481","54551.5974","31062.1608","2760","26752.8252","49158.0856"
"M776.814T66.22","1490.5098","1247.3424","39","3033.93","4548.6415","1642.9673","5769.5559","4873.4339","2511.1836","2524.38","4308.2493","1531.7875","2805.5596","1707.8156","2531.8101","195","4446.047","4366.6722"
"M806.159T933.966","10362.9135","6363.9833","660.58996","11403.082","8550.584","17763.1765","25338.4588","12877.3577","8670.3065","3302.9498","14074.381","660.58996","13735.0113","21057.8055","3972.5121","660.58996","10916.6897","9039.1736"
"M407.9T66.13","4782.2214","3271.9661","2827.10954","14636.7709","3534.2062","1578.5376","5137.8406","5588.1658","4426.2667","3794.0513","6446.3747","3204.1524","5319.4076","7005.3814","6374.8834","2780","3000.0762","5031.8967"
"M806.921T938.616","9362.3573","5938.7901","351.27472","17952.3468","9626.2823","7504.5865","13946.1081","10034.3656","6703.5141","1756.3736","4932.7492","351.27472","7840.1045","11275.7804","351.27472","351.27472","10443.4399","4123.585"
"M754.827T67.274","2484.9032","2331.1138","382.79175","13875.3908","8376.9973","16769.1152","30106.8684","51358.216","22486.2643","12271.9392","35830.7012","4128.1103","5056.3157","5083.5625","17590.68","76.55835","12615.1716","78811.5744"
"M287.076T110.312","5957.5236","6281.1941","938.53496","10549.7045","7627.8079","5519.844","6371.6535","5898.4427","5640.1712","6123.8631","8486.6557","938.53496","4692.6748","6827.891","7026.6039","938.53496","6054.6117","6515.0582"
"M871.351T913.248","9283.4941","10949.9296","1006.39764","37148.8274","11602.5656","8424.695","12597.7262","9033.9929","8061.515","5031.9882","7690.6877","1006.39764","9478.3823","9663.7778","9546.718","1006.39764","10863.6084","9769.4189"
"M807.113T936.925","6004.9368","5669.6131","797.74026","28056.1824","11549.481","14180.6558","18626.3004","10005.4317","6385.2884","6366.3116","7583.2176","797.74026","13267.6719","9735.8987","3988.7013","797.74026","5876.967","6817.7847"
"M203.204T105.674","15652.6665","15386.7314","2193.75636","19967.7162","17640.3362","14173.2212","23793.7827","10968.7818","12152.6309","17600.8518","16728.2283","2193.75636","19996.9815","20187.1702","15277.2401","2193.75636","26102.9277","17075.6606"
"M505.3T1291.082","6249.5305","6961.5189","1774.05497","9819.9548","3838.4313","4054.2105","3151.1804","4665.5468","2756.5208","5423.9948","4571.9522","1080.7195","4800.4699","5737.9168","4299.5333","2340","5718.8826","3785.8827"
"M204.975T113.721","26057.4357","18811.5026","36","38637.0747","24057.6621","24637.7228","20676.3257","30833.9605","26237.1514","22632.6233","34103.4949","36","23388.7796","22253.486","26310.5984","180","18811.7575","17062.2532"
"M613.854T887.38","14878.7639","17539.3707","1928.45024","15099.544","10616.3211","11034.4526","10212.9177","16445.2692","10661.2646","16287.094","12483.4968","977.8309","14045.8124","13229.3271","13831.9797","195.56618","12347.0236","10337.9361"
"M333.06T88.804","22147.7478","13197.281","202.00223","13440.943","19482.5278","20516.6818","10242.3136","32131.3814","13838.703","7058.3319","7552.5465","712.8037","20592.0465","19062.0231","7352.9759","40.400446","6851.6839","8625.6484"
"M1197.439T886.215","2346.2553","2106.9301","200.58692","6057.3665","3176.8288","2107.9365","4847.1081","4208.4211","1463.9111","1002.9346","2797.6409","200.58692","2659.9341","4854.0264","3751.4868","200.58692","3324.4799","3383.3681"
"M413.192T1370.63","5419.5813","7121.5445","2094.834","5672.289","4238.6914","2987.181","4495.8018","5580.2836","5435.2512","5989.9507","5608.3168","247.1829","4946.853","5579.3691","6944.1454","140","7183.5032","5309.3073"
"M572.874T67.143","8779.5182","6980.5172","389.13072","10886.5557","10572.2501","7725.4032","37480.9293","25338.487","18347.6587","10599.7985","21449.3","5870.8501","11632.1366","10717.8711","4535.0912","686","4632.1681","21353.9267"
"M555.158T835.854","24876.3732","32341.2252","286.40659","17039.1148","18492.0805","19953.703","17281.226","20009.964","20831.0648","5185.166","13125.5589","57.281318","11068.5957","24986.3852","17572.426","57.281318","25605.4566","14247.2735"
"M267.196T1364.412","2907.3032","2956.1353","306.91577","2109.5405","2093.5588","1739.1942","3161.2148","4122.1152","2132.6779","3953.1244","4489.72","211.9409","2742.9859","2797.7106","3000.3197","42.38818","4057.7065","2889.738"
"M674.842T67.64","8987.8831","8481.9747","5483.6057","9668.1267","11290.1257","5774.3794","13449.6799","15758.0186","9195.3792","9217.0852","11813.1795","7959.4412","8495.4238","7756.7553","11648.1897","2630","6298.0602","10085.7214"
"M593.934T851.064","8919.9968","3058.6978","258.17862","9912.0296","9860.5937","9216.297","6902.1579","11426.8218","5138.2197","1470.6818","6839.1992","258.17862","1290.8931","7764.6761","5560.5264","258.17862","1498.9983","6090.0265"
"M310.969T105.491","40422.9039","21044.848","5834.02679","85389.7832","47774.805","68893.12","71647.8538","64569.7029","64324.1568","45649.2615","54446.3493","3188.8978","42467.4395","41512.4046","38811.6727","2850","71933.1566","90999.2922"
"M872.81T67.519","1306.2581","673.9441","88.92204","1354.6681","3360.7535","8946.0235","29176.2987","23249.9696","2760.8704","1453.1712","6349.018","1507.0632","2348.0514","1452.1692","1562.8098","88.92204","444.6102","6491.9408"
"M429.365T315.31","21833.0387","12813.5873","276.27063","19251.4305","22251.2006","9110.5773","13080.8588","16486.2064","19092.786","20744.7256","17123.8587","812.2025","17347.9241","20748.7405","15842.8023","181","14544.4985","22841.2079"
"M471.046T618.546","8545.3966","2372.056","35.60274","16843.0891","1618.1793","4383.6635","8179.9438","3214.3909","178.0137","944.6176","1080.6274","1169.5004","7708.135","7146.0857","7533.4858","313","2830.7414","2899.3419"
"M1043.424T909.662","31401.366","39405.3017","2302.719","67263.0495","28138.3204","22541.1815","36195.8765","22412.2037","30083.5435","11513.595","35393.1623","2302.719","37550.6673","26393.248","42184.5506","2302.719","39218.3647","57665.2103"
"M401.144T790.222","7531.2329","6251.315","44.6","11573.1477","10386.46","9689.0444","9777.9794","7640.4271","6578.7333","4861.1686","8596.9352","439.401","7989.9515","8270.67","8078.7361","223","11694.14","5623.0523"
"M712.22T783.012","2848.3598","969.8927","113.55996","2493.0747","633.4491","1434.3869","3257.3912","3040.8636","567.7998","832.1027","936.031","113.55996","734.0689","2255.9253","1779.1433","113.55996","1715.2619","2551.6996"
"M469.036T876.272","3276.6222","3231.3717","29.51072","7556.8622","3186.527","3077.6118","4564.8986","5396.5247","341.4188","204.7261","29.51072","29.51072","6624.6045","1961.762","8609.0784","29.51072","147.5536","868.7025"
"M884.8T66.979","1690.154","293.8319","293.8319","5941.4557","10980.5679","5335.5306","32864.202","14239.5184","5280.1049","4080.8895","11329.153","1469.1595","3504.6443","3841.9629","4927.4438","293.8319","1639.9787","10211.2033"
"M333.926T91.902","18281.1389","18876.1595","911.25765","9872.5524","16744.7592","18109.1768","18662.593","14830.957","9910.2409","14513.7004","16535.2193","645.9572","20077.0361","19883.6113","18623.5766","1000","20710.4447","25930.2804"
"M473.173T881.847","6674.5754","6157.9897","759.4629","13349.8767","8173.5525","7079.2282","9738.916","9486","5879.0824","3797.3145","7108.4668","759.4629","7639.6165","5387.8398","6150.4311","759.4629","6559.9124","5629.55"
"M621.037T758.225","5819.2784","4464.0594","501.69286","11219.9294","8396.5864","5528.0536","8573.6894","9516.8862","4237.6491","5712.2591","5226.9942","501.69286","6751.5625","2508.4643","6536.5439","501.69286","6922.5721","8193.8548"
"M611.147T106.977","14644.0892","9946.4995","34.53012","12127.2315","6047.5974","6311.4415","8123.6855","5802.6991","5924.8637","5723.1424","8250.3412","172.6506","9945.718","6485.1375","9385.8336","34.53012","10022.92","7473.5037"
"M461.037T823.98","1289.9928","1211.1065","2093.05554","2620.9964","871.8175","1539.0915","2265.0586","1792.8433","704.3211","140.86422","1129.5717","2159.5995","1598.4741","3355.467","1864.7143","1430","958.6","993.7689"
"M870.702T1303.064","14435.1101","13328.6772","1801.79938","13606.1372","17343.0449","7061.731","11174.6617","7957.204","11743.4014","10925.8325","11418.1216","4474.6303","12513.0435","13967.0683","11751.061","352","11535.2796","16667.4709"
"M567.171T792.05","11411.1369","8878.2491","1441.01392","10981.011","8920.7162","8206.2719","7826.8567","19589.0136","9819.8646","7205.0696","11318.5627","1441.01392","10765.3945","8719.2426","8598.4855","1441.01392","13271.5799","11607.013"
"M476.876T67.016","5928.6356","6429.1662","2323.48934","9430.8243","8909.8752","4049.6136","6669.2596","5851.6205","6643.6477","5540.3836","8789.7061","4577.4552","6016.64","7292.916","15675.522","2510","6420.4876","13966.6602"
"M431.759T791.911","4304.6613","2861.837","82.1395","7177.44","4111.1275","6381.3569","7579.6221","18643.2936","8257.3004","3562.6858","8276.7671","439.9352","410.6975","6713.7564","5153.8098","82.1395","8992.3258","13922.3571"
"M609.054T106.871","5358.9588","3975.4409","795.08818","10016.8329","6861.487","5836.7628","6103.5119","5910.761","4157.2839","5386.8886","5673.1548","795.08818","5511.1596","6497.3943","6931.5117","795.08818","6856.0123","10040.5671"
"M657.266T958.998","9620.6307","9975.9659","1204.86048","18161.4587","6024.3024","6685.2439","12393.6173","11319.468","9329.4063","8754.498","9292.0247","1204.86048","11012.7686","9667.6517","8111.0467","1204.86048","20637.1791","10207.2986"
"M508.215T930.69","21712.7428","39069.6666","3001.51056","68739.5136","32640.112","15007.5528","30894.2177","36064.3637","23286.7903","16521.0114","34333.0929","3001.51056","17624.178","25438.3771","36024.9491","3001.51056","56494.7979","57151.572"
"M915.823T68.606","1187.7026","1015.3364","127.97776","639.8888","6702.4305","3378.0426","14079.4955","24771.55","8157.2533","4454.6578","5815.4046","740.0464","2300.1196","3497.1112","3236.8298","127.97776","1674.7581","7967.1917"
