"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK.2","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"M695.45T1338.973"," 90347.24","104999.10"," 96010.69","115766.22","148869.90"," 95601.22"," 92826.64"," 92703.78"," 99451.85","101000.00"," 71942.56"," 52754.62","143793.61","110810.64"," 97400.00","134000.00"," 59599.97","172594.09","190000.00","180167.90"," 47343.46","158427.90","167379.07","317757.79","282000.00","174016.90","178000.00","332000.00","194603.21"," 44540.48","206525.97","412897.06","196517.52","229000.00","177166.30","163642.16","155626.73","117076.55"," 33519.37","271725.12"," 52754.49"," 53397.03"," 45217.59"," 81100.00"," 57572.80","113117.98","139688.86","298000.00","199306.61","173433.18"
"M593.49T1490.213","136529.68","153717.21","179659.38","248224.48","216772.52","181759.80","201059.31","189125.94","235445.50","181000.00"," 88773.58"," 55594.99","314054.24","210865.55","279000.00","334000.00"," 61226.37","289607.08","301000.00","267183.40","171483.42","224110.02","270191.11","289759.18","325000.00","329718.67","291000.00","350000.00","353585.38"," 77789.38","392041.70","348798.00","243878.15","328000.00","150045.81","215222.50","236450.41","209086.70"," 75172.43","448179.88"," 76313.27","145922.56"," 98131.68","129000.00"," 77078.69","206666.47","432278.69","348000.00","325391.87","326031.05"
"M593.489T1431.043","133998.54","140829.21","164616.58","232425.94","212970.38","171937.89","250598.41","182774.69","228311.24","177000.00"," 80590.16"," 51358.55","295720.31","196044.70","275000.00","335000.00"," 53528.72","278719.13","287000.00","264624.74","167661.91","225704.32","270372.99","286507.00","317000.00","315523.48","288000.00","345000.00","332874.36"," 66508.48","376182.36","336220.79","236681.92","320000.00","143687.17","209576.70","229081.57","198487.30"," 65912.79","428146.64"," 68889.52","129528.31"," 84010.98","120000.00"," 67446.75","198915.34","493091.09","388000.00","319129.40","311598.97"
"M639.424T1291.55"," 82434.029"," 40127.092"," 73503.553"," 79763.402"," 90784.545"," 74488.535","171204.964"," 60410.552"," 61630.916"," 76700.000"," 32166.117"," 10182.852","102065.763"," 79868.695"," 57900.000","118000.000"," 20888.266"," 95363.571","100000.000"," 92325.348"," 13470.635","114977.203","139862.171","136206.788","109000.000","101587.379"," 89700.000","121000.000","126508.987"," 10545.578","119890.222","121164.455","118571.563","121000.000"," 70001.631"," 79256.375"," 96689.556"," 87109.847","  8064.109"," 90968.770","  9348.040"," 10607.856","  4350.821"," 32800.000"," 11283.014"," 71284.521","196836.597","378000.000","101934.222","115868.636"
"M591.473T1440.13","164820.66","177024.64","196792.82","287047.99","284460.99","118212.32","306861.78","172027.72","229942.41","205000.00"," 56926.04"," 59137.63","459725.48","211877.19","296000.00","484000.00"," 39822.06","320033.59","383000.00","323955.05","102319.45","258777.08","423415.33","494381.17","502000.00","418309.91","391000.00","647000.00","533389.53"," 51319.04","439960.80","648536.46","352962.13","438000.00","238436.70","254221.00","365943.71","316652.06"," 57479.40","585449.50"," 56994.20","168727.12"," 51228.78","159000.00"," 57622.89","248694.14","793501.32","586000.00","381103.47","481576.19"
"M590.465T1389.456"," 44794.744"," 69445.683"," 24697.212"," 56569.268"," 70251.465"," 25550.991"," 64964.899"," 33424.602"," 28374.529"," 21400.000","  7005.161"," 16336.506"," 97064.155"," 72607.691"," 58900.000","108000.000","  9143.107"," 68957.012"," 86900.000"," 92086.329"," 45682.932"," 69297.082"," 81279.234","137435.686","109000.000"," 78769.187"," 74700.000","139000.000","118731.564"," 13324.763"," 78136.957","133781.599"," 92121.017"," 65500.000"," 38961.727"," 70666.661"," 84210.663"," 62980.266","  8958.372","117376.978"," 19757.299"," 24154.937","  2353.487"," 16200.000","  7563.353"," 59596.153","128763.671","128000.000"," 63209.951"," 65373.638"
"M631.469T1330.308","122092.23"," 69513.34"," 97805.92","157385.44","148322.95","144974.44","588936.64","100796.30","146058.42","110000.00"," 54563.94","  9951.17","209751.00","115643.99","214000.00","330000.00"," 12331.53","180761.84","147000.00","202509.70"," 27724.84","239666.90","526293.26","283319.59","340000.00","184922.88","215000.00","224000.00","211915.94"," 16421.68","191342.84","227774.07","184548.27","164000.00"," 98566.78","209263.85","146802.14","139143.14"," 13610.22","174375.33"," 13451.93"," 15550.43"," 23651.58"," 69600.00"," 26673.98","137976.62","542406.05","694000.00","203787.48","179745.75"
"M637.415T1439.736","103644.54"," 92821.44"," 97376.77","129473.46","122816.41","115339.96","104015.62","114531.40"," 97502.47","108000.00"," 64890.17"," 43046.29","127423.85","104110.12","118000.00","163000.00"," 48220.59","136427.40","166000.00","132917.49"," 64129.60","129229.37","157639.29","198095.65","184000.00","134135.86","169000.00","188000.00","154925.61"," 58428.98","180903.87","217514.25","172058.97","170000.00","144604.02","141450.97","153017.98","128312.38"," 40541.08","199120.02"," 51089.96"," 79324.13"," 44203.97"," 80400.00"," 39651.50","115842.83","114599.72","209000.00","172717.66","141241.59"
"M711.441T1125.643"," 31518.676"," 33285.474"," 35897.826"," 45071.304"," 56394.549"," 40010.959"," 83769.346"," 30494.191"," 34213.502"," 42500.000"," 30858.830","  4846.414"," 32191.885"," 41411.023"," 34800.000"," 42800.000","  5702.063"," 46186.745"," 52900.000"," 52426.556","  2186.308"," 68537.152"," 52038.028","100472.655"," 89200.000"," 66010.274"," 41500.000"," 54700.000"," 46452.883","  5997.332"," 42836.497"," 68389.547"," 72390.350"," 39500.000"," 85544.153"," 79939.055"," 65031.770"," 53231.615","     0.000"," 61443.892"," 10093.799","  6890.147","  4429.692"," 21400.000","  1669.414"," 19897.553","174173.043","276000.000"," 72115.085"," 34286.690"
"M646.453T1439.754","119665.05","121432.45","135601.42","183829.09","157970.61","143927.22","110166.03","108127.44","131002.69","132000.00"," 89246.49"," 35894.04","179556.29","146711.49","130000.00","207000.00"," 36889.52","174656.23","184000.00","172548.51"," 58064.98","160050.92","225569.77","210095.28","221000.00","193981.07","171000.00","287000.00","200142.54"," 35283.11","194193.41","239650.66","216815.19","215000.00","137094.44","166894.32","152474.93","127745.39"," 33036.45","171324.75"," 71097.22"," 53821.23"," 45030.89"," 91400.00"," 45413.42","142957.08","145200.31","232000.00","194715.65","185692.17"
"M926.605T1358.969","10394.203","26010.962","10023.222","22829.168","11783.657","12518.217"," 6613.669","11255.111","14372.520"," 6760.000"," 9797.703","    0.000","10183.248","29286.854","20600.000","29500.000"," 2755.358","17132.194"," 8480.000","17400.043"," 8431.946","11644.476","25191.321","21307.465","29900.000","47911.428","24300.000","26900.000","35548.104"," 5609.031","31699.993","22894.754","31885.377","36000.000","22276.883","18376.878","20524.290"," 9598.002","    0.000","13327.621","    0.000"," 3894.523","    0.000","27500.000"," 2840.372","17554.427","94787.072","31200.000","16396.876","27708.029"
"M651.516T1408.532"," 61054.475"," 63662.598"," 85345.208","136851.290"," 86956.825"," 62437.402","111268.988"," 76509.705","110606.885"," 58700.000"," 17328.958"," 10485.515","185704.153","119788.859","104000.000","171000.000","  7808.986","112391.040","166000.000","114844.201"," 13616.284","106220.531","203600.788","194364.950","179000.000","150701.366","126000.000","177000.000","158079.871"," 19914.782","138792.006","190671.273","146166.657","130000.000"," 77164.978"," 87199.403"," 89438.445"," 77645.184","  6722.401","151391.254"," 12225.367"," 12590.295","105646.413"," 17900.000"," 73580.043"," 94616.557","201525.852","256000.000","182767.781","109599.809"
"M593.49T1557.453","143172.70","155790.62","182540.67","256652.63","222783.54","181727.10","281130.14","197648.90","242860.14","185000.00"," 95367.33"," 58820.35","321237.15","210630.20","287000.00","342000.00"," 63930.32","292353.56","311000.00","276348.13","180130.22","227135.22","272513.50","299213.90","330000.00","336005.66","302000.00","361000.00","353179.64"," 77778.78","399154.39","352067.14","250656.70","338000.00","152405.74","220456.19","236421.70","215248.90"," 77725.10","441729.08"," 76279.00","158456.81","103380.72","132000.00"," 82284.87","211555.95","523451.53","392000.00","336755.36","334640.54"
"M574.468T1330.445"," 70911.265"," 34042.085"," 60926.331"," 76299.740"," 91212.152"," 67280.430","153289.087"," 61266.490"," 55119.764"," 61400.000"," 17077.364"," 24538.150","122228.347"," 58559.020","122000.000","177000.000","  5208.555","107313.088","123000.000","121376.204"," 17838.335","106933.687","141210.388","167000.269","191000.000","151337.554","119000.000","168000.000","178686.944","  8197.761","115228.919","183587.969","113179.936","124000.000"," 77969.017"," 84860.575","105552.022"," 80418.667","     0.000","141440.099"," 11521.787"," 14715.204"," 20746.618"," 29400.000"," 15361.080"," 89138.331","259349.269","221000.000","110983.239","114938.442"
"M668.492T1305.416"," 50378.149"," 31672.489"," 39804.034"," 75265.506"," 62071.646"," 42152.003","124577.992"," 51776.843"," 23229.771"," 40200.000"," 10694.240","     0.000"," 92095.780"," 61430.215"," 45300.000"," 76100.000"," 11895.668"," 69897.155"," 72900.000"," 59717.896"," 23566.061"," 64032.751","114963.602"," 89497.008","122000.000"," 72073.428"," 67800.000","119000.000"," 84268.084"," 15320.405"," 84119.455"," 94049.981"," 80552.387"," 97100.000"," 43797.205"," 53665.302"," 64425.677"," 40967.364"," 19355.379","106362.689","  3547.764"," 24869.361","  2606.019"," 29700.000"," 13324.067"," 49607.713","126547.205","195000.000"," 75941.185"," 71416.770"
"M587.442T1269.605"," 41704.679"," 22861.988"," 29394.533"," 36196.308"," 46667.689"," 42581.826","102621.460"," 28557.997"," 25306.611"," 36000.000"," 20013.476","  7200.511"," 33665.362"," 35258.771"," 39000.000"," 62600.000","  5165.632"," 44571.114"," 45100.000"," 37939.253"," 13190.031"," 76765.522"," 79488.415"," 63126.516"," 74100.000"," 52482.374"," 46900.000"," 52300.000"," 43834.814","  8001.361"," 44082.819"," 64047.741"," 36880.046"," 54100.000"," 56936.522"," 57664.918"," 38273.029"," 49312.722","  6648.846"," 54929.020","  5829.956"," 29843.825"," 13902.480"," 26300.000","  2750.467"," 28833.905","121590.348","137000.000"," 75748.102"," 40355.390"
"M711.566T1557.453"," 74071.12"," 87869.07"," 81880.45","202926.31","113010.30"," 85504.81"," 71322.63"," 83021.56"," 91919.16"," 59700.00"," 87898.27"," 63850.87","199502.08"," 82258.29","111000.00","106000.00"," 49052.26","149920.83","137000.00","103074.87","479046.22"," 92419.17","101394.06","137094.02","162000.00","106910.80","112000.00","201000.00","119666.08","113170.68","482604.77","127166.86","100002.84","190000.00"," 68320.16"," 76341.89"," 76689.32"," 91246.85","100782.35","549300.64"," 69213.96","278155.60"," 84220.28"," 69600.00"," 54869.22","100132.76","109850.08","129000.00","129016.45","227124.16"
"M648.466T1423.012","141113.98","108480.25","135566.39","270855.52","237352.65","203234.36","223614.72","149030.19","174816.85","142000.00"," 80683.88"," 27109.45","373044.16","212807.65","225000.00","440000.00"," 29876.08","343452.73","325000.00","292888.50"," 41764.07","258369.54","417355.13","483894.19","550000.00","347761.23","327000.00","628000.00","444675.45"," 29223.92","483584.62","631865.56","334250.42","449000.00","200891.90","277095.36","301720.43","220066.12"," 35345.16","546604.61"," 33725.80"," 57386.49"," 24472.42"," 60600.00"," 22998.38","246901.31","419210.69","527000.00","336342.96","409416.40"
"M639.422T1278.929","121246.472"," 62507.970","101245.875","118749.628","130380.818","102354.265","219006.531"," 95961.290"," 96199.360","109000.000"," 59163.584"," 15596.851","155555.580","111982.412","111000.000","162000.000"," 32792.272","152908.675","151000.000","147590.500"," 25629.710","153310.228","192550.069","214495.328","185000.000","148661.223","141000.000","185000.000","183764.636"," 10556.457","160724.089","174990.596","169995.139","175000.000","118658.077","124146.374","134928.571","116852.089"," 11005.688","159192.122"," 17727.195"," 16608.663","  4327.687"," 56100.000"," 15013.068","118642.703","230432.449","432000.000","165180.025","159591.054"
"M697.259T909.874"," 98735.790"," 46851.883","104432.122","101456.390","112477.977","105420.659","119081.650","152480.904","119978.708","181000.000","117475.236"," 17010.743","115935.209","112530.544","119000.000","120000.000"," 26668.793","128907.927","123000.000","152378.474"," 14658.347","106067.489","127352.375","180444.487","149000.000","146371.280","161000.000","105000.000","154941.703"," 12132.303","122286.436","126953.178","131160.731","126000.000"," 93904.565","102323.235"," 88490.841"," 76524.744"," 14417.682","111002.320"," 15854.655"," 18876.745","  9105.766"," 92600.000"," 10084.487","106509.615","139728.842","118000.000","197122.251"," 80367.088"
"M593.49T1539.529","143410.01","156031.95","180029.86","254008.74","220436.69","179175.62","178349.58","193535.28","240466.78","180000.00"," 93406.79"," 59035.78","319007.03","211070.51","279000.00","330000.00"," 63948.64","289508.97","305000.00","264314.23","168190.20","225122.25","254580.08","292686.33","320000.00","336590.26","297000.00","339000.00","350202.44"," 77749.38","390489.95","349482.04","244794.05","335000.00","150131.21","215686.37","236274.21","208724.86"," 77729.99","449114.85"," 76364.95","151960.94"," 98595.72","132000.00"," 82477.10","209255.38","406732.46","301000.00","327148.85","331613.47"
"M711.565T1605.092"," 74080.90"," 91728.93"," 81898.16","202993.23","113063.67"," 85510.10"," 54871.72"," 83053.77"," 91917.62"," 59700.00"," 87949.84"," 63887.48","199546.05"," 82271.23","107000.00","106000.00"," 49049.35","149947.61","134000.00","103077.83","476041.36"," 92688.95","101791.23","137088.56","162000.00","106918.87","112000.00","201000.00","119673.57","113170.68","480161.89","127195.73","100024.77","189000.00"," 68323.30"," 78667.14"," 76689.32"," 91237.70","100768.16","528054.58"," 71606.79","278173.34"," 84250.03"," 69600.00"," 54875.71","100131.76"," 99354.52","119000.00","129179.93","227124.16"
"M649.479T1423.325"," 558918.54"," 657015.38"," 612830.25","1018434.89"," 774629.62"," 832085.75"," 870933.03"," 610488.82"," 772603.31"," 520000.00"," 497603.73"," 106656.52","1583935.49"," 745686.20"," 935000.00","1670000.00"," 109613.64","1188286.20","1350000.00","1389637.72"," 123925.21"," 995321.57","1419639.81","1960713.00","1710000.00","1290021.67","1560000.00","2030000.00","1712057.55"," 168511.60","1913304.44","2199729.71","1230090.75","1460000.00"," 822069.88"," 833925.35","1220102.28"," 829513.50"," 175002.35","1940535.79","  71532.72","  99755.10"," 513094.03"," 473000.00","1045669.66"," 924081.64","2026771.86","2280000.00","1423346.43","1526606.61"
"M727.445T1338.726","105769.83"," 82743.24"," 84048.08","106583.80","112795.41","101821.26"," 98150.49"," 94559.46"," 93488.53"," 98000.00"," 75804.75"," 35636.48","122428.57"," 99805.16"," 95500.00"," 84300.00"," 49202.27"," 97410.36"," 98800.00","122088.41"," 27202.77","104882.89","119018.71","126361.51","144000.00","123383.96","112000.00","126000.00"," 99119.88"," 21035.41","105575.90","180208.15","128305.71","116000.00","123876.58","113725.47","124942.15"," 76109.27"," 25732.06","118026.28"," 22796.42"," 49992.31"," 29621.94"," 69700.00"," 36350.44"," 90138.96","104558.05","135000.00","110024.74","125517.73"
"M593.489T1519.555","141023.46","153655.04","179615.30","248087.32","216593.24","181729.18","224800.20","191376.32","237931.98","181000.00"," 88700.19"," 55553.54","160167.23","210762.23","270000.00","340000.00"," 61221.00","289553.06","304000.00","270467.83","174244.64","223750.63","269783.81","292397.22","325000.00","334071.58","294000.00","350000.00","340481.58"," 77802.30","392095.44","343344.40","243779.90","320000.00","152497.00","217630.11","236463.23","209064.42"," 75171.26","447988.16"," 76290.90","145910.56"," 98050.35","129000.00"," 77030.65","206693.91","463427.81","378000.00","327578.46","335060.93"
"M571.362T1440.098","126196.45","101939.27"," 95851.19"," 97336.94","147724.20"," 99858.29"," 94192.73","103773.10","124986.70","104000.00"," 83764.84"," 59407.96","138189.48","121236.57","112000.00","189000.00"," 55464.22","149449.06","148000.00","134039.47"," 66483.96","148584.29","126032.18","159160.60","163000.00","146877.17","139000.00","208000.00","140165.23"," 70454.15","143597.35","239297.60","150998.72","172000.00","158689.46","128957.14","122208.65","113236.57"," 58037.62","180577.37"," 55979.82"," 78284.12"," 84286.70","103000.00"," 71038.18","105301.52","132669.94","210000.00","235106.87","154143.53"
"M646.461T1352.771","128207.28","134866.58","140378.51","198228.74","137564.76","147102.87","156749.50","122829.10","136248.05","146000.00"," 96228.72"," 38374.13","192183.40","157024.39","141000.00","216000.00"," 36881.37","183412.98","191000.00","178086.38"," 58015.28","167438.15","215561.75","221094.57","243000.00","204311.57","179000.00","294000.00","207599.59"," 35297.27","205275.86","247330.67","229628.92","239000.00","148143.19","176651.85","166907.77","135168.34"," 33032.53","238087.46"," 65400.93"," 56142.02"," 41982.18"," 92500.00"," 45318.62","143958.02","164952.02","250000.00","207250.72","203743.20"
